response_id,student_id,question_id,assessment_id,is_correct,response_date
RESP00465,STU031,Q001-03,ASS001,1,2024-09-15
RESP00466,STU031,Q001-04,ASS001,0,2024-09-15
RESP00467,STU031,Q001-05,ASS001,1,2024-09-15
RESP00468,STU031,Q001-06,ASS001,1,2024-09-15
RESP00469,STU031,Q001-07,ASS001,1,2024-09-15
RESP00470,STU031,Q001-08,ASS001,1,2024-09-15
RESP00471,STU031,Q001-09,ASS001,1,2024-09-15
RESP00472,STU031,Q001-10,ASS001,1,2024-09-15
RESP00473,STU031,Q001-10,ASS001,1,2024-09-15
RESP00474,STU031,Q001-11,ASS001,0,2024-09-15
RESP00475,STU031,Q001-12,ASS001,1,2024-09-15
RESP00476,STU031,Q001-13,ASS001,1,2024-09-15
RESP00477,STU031,Q001-14,ASS001,0,2024-09-15
RESP00478,STU031,Q001-15,ASS001,1,2024-09-15
RESP00479,STU032,Q001-01,ASS001,0,2024-09-15
RESP00480,STU032,Q001-02,ASS001,1,2024-09-15
RESP00481,STU032,Q001-03,ASS001,1,2024-09-15
RESP00482,STU032,Q001-04,ASS001,1,2024-09-15
RESP00483,STU032,Q001-05,ASS001,1,2024-09-15
RESP00484,STU032,Q001-06,ASS001,1,2024-09-15
RESP00485,STU032,Q001-07,ASS001,1,2024-09-15
RESP00486,STU032,Q001-08,ASS001,1,2024-09-15
RESP00487,STU032,Q001-09,ASS001,1,2024-09-15
RESP00488,STU032,Q001-10,ASS001,1,2024-09-15
RESP00489,STU032,Q001-11,ASS001,1,2024-09-15
RESP00490,STU032,Q001-12,ASS001,1,2024-09-15
RESP00491,STU032,Q001-13,ASS001,1,2024-09-15
RESP00492,STU032,Q001-14,ASS001,1,2024-09-15
RESP00493,STU032,Q001-15,ASS001,1,2024-09-15
RESP00494,STU033,Q001-01,ASS001,1,2024-09-15
RESP00495,STU033,Q001-02,ASS001,1,2024-09-15
RESP00496,STU033,Q001-03,ASS001,1,2024-09-15
RESP00497,STU033,Q001-04,ASS001,1,2024-09-15
RESP00498,STU033,Q001-05,ASS001,1,2024-09-15
RESP00499,STU033,Q001-06,ASS001,1,2024-09-15
RESP00500,STU033,Q001-07,ASS001,1,2024-09-15
RESP00501,STU033,Q001-08,ASS001,1,2024-09-15
RESP00502,STU033,Q001-09,ASS001,0,2024-09-15
RESP00503,STU033,Q001-10,ASS001,1,2024-09-15
RESP00504,STU033,Q001-11,ASS001,1,2024-09-15
RESP00505,STU033,Q001-12,ASS001,1,2024-09-15
RESP00506,STU033,Q001-13,ASS001,1,2024-09-15
RESP00507,STU033,Q001-14,ASS001,1,2024-09-15
RESP00508,STU033,Q001-15,ASS001,1,2024-09-15
RESP00509,STU034,Q001-01,ASS001,1,2024-09-15
RESP00510,STU034,Q001-02,ASS001,1,2024-09-15
RESP00511,STU034,Q001-03,ASS001,1,2024-09-15
RESP00512,STU034,Q001-04,ASS001,1,2024-09-15
RESP00513,STU034,Q001-05,ASS001,0,2024-09-15
RESP00514,STU034,Q001-06,ASS001,1,2024-09-15
RESP00515,STU034,Q001-07,ASS001,1,2024-09-15
RESP00516,STU034,Q001-08,ASS001,1,2024-09-15
RESP00517,STU034,Q001-09,ASS001,1,2024-09-15
RESP00518,STU034,Q001-10,ASS001,1,2024-09-15
RESP00519,STU034,Q001-11,ASS001,0,2024-09-15
RESP00520,STU034,Q001-12,ASS001,1,2024-09-15
RESP00521,STU034,Q001-13,ASS001,1,2024-09-15
RESP00522,STU034,Q001-14,ASS001,1,2024-09-15
RESP00523,STU034,Q001-15,ASS001,1,2024-09-15
RESP00524,STU035,Q001-01,ASS001,0,2024-09-15
RESP00525,STU035,Q001-02,ASS001,1,2024-09-15
RESP00526,STU035,Q001-03,ASS001,0,2024-09-15
RESP00527,STU035,Q001-04,ASS001,0,2024-09-15
RESP00528,STU035,Q001-05,ASS001,0,2024-09-15
RESP00529,STU035,Q001-06,ASS001,1,2024-09-15
RESP00530,STU035,Q001-07,ASS001,1,2024-09-15
RESP00531,STU035,Q001-08,ASS001,0,2024-09-15
RESP00532,STU035,Q001-09,ASS001,1,2024-09-15
RESP00533,STU035,Q001-10,ASS001,0,2024-09-15
RESP00534,STU035,Q001-11,ASS001,0,2024-09-15
RESP00535,STU035,Q001-12,ASS001,1,2024-09-15
RESP00536,STU035,Q001-13,ASS001,1,2024-09-15
RESP00537,STU035,Q001-14,ASS001,0,2024-09-15
RESP00538,STU035,Q001-15,ASS001,1,2024-09-15
RESP00539,STU036,Q001-01,ASS001,0,2024-09-15
RESP00540,STU036,Q001-02,ASS001,1,2024-09-15
RESP00541,STU036,Q001-02,ASS001,1,2024-09-15
RESP00542,STU036,Q001-03,ASS001,1,2024-09-15
RESP00543,STU036,Q001-03,ASS001,1,2024-09-15
RESP00544,STU036,Q001-04,ASS001,1,2024-09-15
RESP00545,STU036,Q001-05,ASS001,1,2024-09-15
RESP00546,STU036,Q001-06,ASS001,1,2024-09-15
RESP00547,STU036,Q001-07,ASS001,1,2024-09-15
RESP00548,STU036,Q001-08,ASS001,1,2024-09-15
RESP00549,STU036,Q001-09,ASS001,0,2024-09-15
RESP00550,STU036,Q001-10,ASS001,1,2024-09-15
RESP00551,STU036,Q001-11,ASS001,1,2024-09-15
RESP00552,STU036,Q001-12,ASS001,1,2024-09-15
RESP00553,STU036,Q001-13,ASS001,1,2024-09-15
RESP00554,STU036,Q001-14,ASS001,0,2024-09-15
RESP00555,STU036,Q001-15,ASS001,1,2024-09-15
RESP00556,STU037,Q001-01,ASS001,0,2024-09-15
RESP00557,STU037,Q001-02,ASS001,1,2024-09-15
RESP00558,STU037,Q001-03,ASS001,1,2024-09-15
RESP00559,STU037,Q001-04,ASS001,1,2024-09-15
RESP00560,STU037,Q001-05,ASS001,1,2024-09-15
RESP00561,STU037,Q001-06,ASS001,1,2024-09-15
RESP00562,STU037,Q001-07,ASS001,1,2024-09-15
RESP00563,STU037,Q001-08,ASS001,1,2024-09-15
RESP00564,STU037,Q001-09,ASS001,1,2024-09-15
RESP00565,STU037,Q001-10,ASS001,1,2024-09-15
RESP00566,STU037,Q001-11,ASS001,0,2024-09-15
RESP00567,STU037,Q001-12,ASS001,1,2024-09-15
RESP00568,STU037,Q001-13,ASS001,1,2024-09-15
RESP00569,STU037,Q001-14,ASS001,1,2024-09-15
RESP00570,STU037,Q001-15,ASS001,1,2024-09-15
RESP00571,STU038,Q001-01,ASS001,0,2024-09-15
RESP00572,STU038,Q001-02,ASS001,1,2024-09-15
RESP00573,STU038,Q001-03,ASS001,1,2024-09-15
RESP00574,STU038,Q001-04,ASS001,0,2024-09-15
RESP00575,STU038,Q001-05,ASS001,0,2024-09-15
RESP00576,STU038,Q001-06,ASS001,1,2024-09-15
RESP00577,STU038,Q001-07,ASS001,0,2024-09-15
RESP00578,STU038,Q001-08,ASS001,0,2024-09-15
RESP00579,STU038,Q001-09,ASS001,0,2024-09-15
RESP00580,STU038,Q001-10,ASS001,0,2024-09-15
RESP00581,STU038,Q001-10,ASS001,0,2024-09-15
RESP00582,STU038,Q001-11,ASS001,0,2024-09-15
RESP00583,STU038,Q001-12,ASS001,0,2024-09-15
RESP00584,STU038,Q001-12,ASS001,0,2024-09-15
RESP00585,STU038,Q001-13,ASS001,1,2024-09-15
RESP00586,STU038,Q001-14,ASS001,1,2024-09-15
RESP00587,STU038,Q001-15,ASS001,1,2024-09-15
RESP00588,STU039,Q001-01,ASS001,0,2024-09-15
RESP00589,STU039,Q001-02,ASS001,1,2024-09-15
RESP00590,STU039,Q001-03,ASS001,1,2024-09-15
RESP00591,STU039,Q001-04,ASS001,1,2024-09-15
RESP00592,STU039,Q001-05,ASS001,0,2024-09-15
RESP00593,STU039,Q001-06,ASS001,1,2024-09-15
RESP00594,STU039,Q001-07,ASS001,1,2024-09-15
RESP00595,STU039,Q001-08,ASS001,1,2024-09-15
RESP00596,STU039,Q001-09,ASS001,1,2024-09-15
RESP00597,STU039,Q001-10,ASS001,1,2024-09-15
RESP00598,STU039,Q001-11,ASS001,1,2024-09-15
RESP00599,STU039,Q001-12,ASS001,1,2024-09-15
RESP00600,STU039,Q001-13,ASS001,1,2024-09-15
RESP00601,STU039,Q001-14,ASS001,1,2024-09-15
RESP00602,STU039,Q001-15,ASS001,1,2024-09-15
RESP00603,STU040,Q001-01,ASS001,1,2024-09-15
RESP00604,STU040,Q001-02,ASS001,1,2024-09-15
RESP00605,STU040,Q001-03,ASS001,1,2024-09-15
RESP00606,STU040,Q001-04,ASS001,1,2024-09-15
RESP00607,STU040,Q001-05,ASS001,0,2024-09-15
RESP00608,STU040,Q001-06,ASS001,1,2024-09-15
RESP00609,STU040,Q001-07,ASS001,1,2024-09-15
RESP00610,STU040,Q001-08,ASS001,1,2024-09-15
RESP00611,STU040,Q001-09,ASS001,1,2024-09-15
RESP00612,STU040,Q001-10,ASS001,1,2024-09-15
RESP00613,STU040,Q001-11,ASS001,1,2024-09-15
RESP00614,STU040,Q001-12,ASS001,1,2024-09-15
RESP00615,STU040,Q001-13,ASS001,1,2024-09-15
RESP00616,STU040,Q001-14,ASS001,1,2024-09-15
RESP00617,STU040,Q001-15,ASS001,1,2024-09-15
RESP00618,STU041,Q001-01,ASS001,1,2024-09-15
RESP00619,STU041,Q001-02,ASS001,1,2024-09-15
RESP00620,STU041,Q001-03,ASS001,1,2024-09-15
RESP00621,STU041,Q001-04,ASS001,0,2024-09-15
RESP00622,STU041,Q001-05,ASS001,1,2024-09-15
RESP00623,STU041,Q001-06,ASS001,1,2024-09-15
RESP00624,STU041,Q001-07,ASS001,1,2024-09-15
RESP00625,STU041,Q001-08,ASS001,1,2024-09-15
RESP00626,STU041,Q001-09,ASS001,0,2024-09-15
RESP00627,STU041,Q001-10,ASS001,1,2024-09-15
RESP00628,STU041,Q001-11,ASS001,1,2024-09-15
RESP00629,STU041,Q001-12,ASS001,1,2024-09-15
RESP00630,STU041,Q001-13,ASS001,1,2024-09-15
RESP00631,STU041,Q001-14,ASS001,0,2024-09-15
RESP00632,STU041,Q001-15,ASS001,1,2024-09-15
RESP00633,STU042,Q001-01,ASS001,1,2024-09-15
RESP00634,STU042,Q001-02,ASS001,1,2024-09-15
RESP00635,STU042,Q001-03,ASS001,1,2024-09-15
RESP00636,STU042,Q001-04,ASS001,1,2024-09-15
RESP00637,STU042,Q001-05,ASS001,1,2024-09-15
RESP00638,STU042,Q001-06,ASS001,1,2024-09-15
RESP00639,STU042,Q001-07,ASS001,1,2024-09-15
RESP00640,STU042,Q001-08,ASS001,1,2024-09-15
RESP00641,STU042,Q001-09,ASS001,1,2024-09-15
RESP00642,STU042,Q001-10,ASS001,1,2024-09-15
RESP00643,STU042,Q001-11,ASS001,1,2024-09-15
RESP00644,STU042,Q001-11,ASS001,1,2024-09-15
RESP00645,STU042,Q001-12,ASS001,1,2024-09-15
RESP00646,STU042,Q001-13,ASS001,1,2024-09-15
RESP00647,STU042,Q001-14,ASS001,1,2024-09-15
RESP00648,STU042,Q001-15,ASS001,1,2024-09-15
RESP00649,STU043,Q001-01,ASS001,1,2024-09-15
RESP00650,STU043,Q001-02,ASS001,1,2024-09-15
RESP00651,STU043,Q001-03,ASS001,1,2024-09-15
RESP00652,STU043,Q001-04,ASS001,1,2024-09-15
RESP00653,STU043,Q001-05,ASS001,1,2024-09-15
RESP00654,STU043,Q001-06,ASS001,1,2024-09-15
RESP00655,STU043,Q001-07,ASS001,1,2024-09-15
RESP00656,STU043,Q001-08,ASS001,1,2024-09-15
RESP00657,STU043,Q001-09,ASS001,1,2024-09-15
RESP00658,STU043,Q001-10,ASS001,1,2024-09-15
RESP00659,STU043,Q001-11,ASS001,1,2024-09-15
RESP00660,STU043,Q001-12,ASS001,0,2024-09-15
RESP00661,STU043,Q001-13,ASS001,1,2024-09-15
RESP00662,STU043,Q001-14,ASS001,1,2024-09-15
RESP00663,STU043,Q001-15,ASS001,1,2024-09-15
RESP00664,STU044,Q001-01,ASS001,1,2024-09-15
RESP00665,STU044,Q001-02,ASS001,1,2024-09-15
RESP00666,STU044,Q001-03,ASS001,1,2024-09-15
RESP00667,STU044,Q001-04,ASS001,0,2024-09-15
RESP00668,STU044,Q001-05,ASS001,1,2024-09-15
RESP00669,STU044,Q001-06,ASS001,1,2024-09-15
RESP00670,STU044,Q001-07,ASS001,1,2024-09-15
RESP00671,STU044,Q001-08,ASS001,1,2024-09-15
RESP00672,STU044,Q001-09,ASS001,0,2024-09-15
RESP00673,STU044,Q001-10,ASS001,1,2024-09-15
RESP00674,STU044,Q001-11,ASS001,0,2024-09-15
RESP00675,STU044,Q001-12,ASS001,1,2024-09-15
RESP00676,STU044,Q001-13,ASS001,1,2024-09-15
RESP00677,STU044,Q001-14,ASS001,1,2024-09-15
RESP00678,STU044,Q001-15,ASS001,1,2024-09-15
RESP00679,STU045,Q001-01,ASS001,0,2024-09-15
RESP00680,STU045,Q001-02,ASS001,1,2024-09-15
RESP00681,STU045,Q001-03,ASS001,0,2024-09-15
RESP00682,STU045,Q001-04,ASS001,1,2024-09-15
RESP00683,STU045,Q001-05,ASS001,1,2024-09-15
RESP00684,STU045,Q001-06,ASS001,1,2024-09-15
RESP00685,STU045,Q001-07,ASS001,0,2024-09-15
RESP00686,STU045,Q001-08,ASS001,1,2024-09-15
RESP00687,STU045,Q001-09,ASS001,0,2024-09-15
RESP00688,STU045,Q001-10,ASS001,1,2024-09-15
RESP00689,STU045,Q001-11,ASS001,1,2024-09-15
RESP00690,STU045,Q001-11,ASS001,1,2024-09-15
RESP00691,STU045,Q001-12,ASS001,1,2024-09-15
RESP00692,STU045,Q001-13,ASS001,0,2024-09-15
RESP00693,STU045,Q001-14,ASS001,1,2024-09-15
RESP00694,STU045,Q001-15,ASS001,1,2024-09-15
RESP00695,STU046,Q001-01,ASS001,1,2024-09-15
RESP00696,STU046,Q001-02,ASS001,1,2024-09-15
RESP00697,STU046,Q001-03,ASS001,1,2024-09-15
RESP00698,STU046,Q001-04,ASS001,1,2024-09-15
RESP00699,STU046,Q001-05,ASS001,1,2024-09-15
RESP00700,STU046,Q001-06,ASS001,1,2024-09-15
RESP00701,STU046,Q001-07,ASS001,1,2024-09-15
RESP00702,STU046,Q001-08,ASS001,1,2024-09-15
RESP00703,STU046,Q001-09,ASS001,0,2024-09-15
RESP00704,STU046,Q001-10,ASS001,1,2024-09-15
RESP00705,STU046,Q001-11,ASS001,1,2024-09-15
RESP00706,STU046,Q001-12,ASS001,1,2024-09-15
RESP00707,STU046,Q001-13,ASS001,1,2024-09-15
RESP00708,STU046,Q001-14,ASS001,1,2024-09-15
RESP00709,STU046,Q001-15,ASS001,1,2024-09-15
RESP00710,STU047,Q001-01,ASS001,0,2024-09-15
RESP00711,STU047,Q001-02,ASS001,1,2024-09-15
RESP00712,STU047,Q001-03,ASS001,0,2024-09-15
RESP00713,STU047,Q001-04,ASS001,1,2024-09-15
RESP00714,STU047,Q001-05,ASS001,1,2024-09-15
RESP00715,STU047,Q001-06,ASS001,0,2024-09-15
RESP00716,STU047,Q001-07,ASS001,1,2024-09-15
RESP00717,STU047,Q001-08,ASS001,0,2024-09-15
RESP00718,STU047,Q001-09,ASS001,0,2024-09-15
RESP00719,STU047,Q001-10,ASS001,0,2024-09-15
RESP00720,STU047,Q001-11,ASS001,0,2024-09-15
RESP00721,STU047,Q001-12,ASS001,1,2024-09-15
RESP00722,STU047,Q001-13,ASS001,1,2024-09-15
RESP00723,STU047,Q001-14,ASS001,0,2024-09-15
RESP00724,STU047,Q001-15,ASS001,0,2024-09-15
RESP00725,STU048,Q001-01,ASS001,0,2024-09-15
RESP00726,STU048,Q001-02,ASS001,1,2024-09-15
RESP00727,STU048,Q001-03,ASS001,1,2024-09-15
RESP00728,STU048,Q001-04,ASS001,1,2024-09-15
RESP00729,STU048,Q001-04,ASS001,1,2024-09-15
RESP00730,STU048,Q001-05,ASS001,1,2024-09-15
RESP00731,STU048,Q001-06,ASS001,1,2024-09-15
RESP00732,STU048,Q001-07,ASS001,1,2024-09-15
RESP00733,STU048,Q001-08,ASS001,1,2024-09-15
RESP00734,STU048,Q001-09,ASS001,0,2024-09-15
RESP00735,STU048,Q001-10,ASS001,0,2024-09-15
RESP00736,STU048,Q001-11,ASS001,0,2024-09-15
RESP00737,STU048,Q001-12,ASS001,1,2024-09-15
RESP00738,STU048,Q001-13,ASS001,1,2024-09-15
RESP00739,STU048,Q001-14,ASS001,1,2024-09-15
RESP00740,STU048,Q001-15,ASS001,1,2024-09-15
RESP00741,STU049,Q001-01,ASS001,0,2024-09-15
RESP00742,STU049,Q001-02,ASS001,1,2024-09-15
RESP00743,STU049,Q001-03,ASS001,1,2024-09-15
RESP00744,STU049,Q001-04,ASS001,0,2024-09-15
RESP00745,STU049,Q001-05,ASS001,0,2024-09-15
RESP00746,STU049,Q001-06,ASS001,1,2024-09-15
RESP00747,STU049,Q001-07,ASS001,1,2024-09-15
RESP00748,STU049,Q001-08,ASS001,1,2024-09-15
RESP00749,STU049,Q001-09,ASS001,1,2024-09-15
RESP00750,STU049,Q001-10,ASS001,1,2024-09-15
RESP00751,STU049,Q001-11,ASS001,0,2024-09-15
RESP00752,STU049,Q001-12,ASS001,1,2024-09-15
RESP00753,STU049,Q001-13,ASS001,1,2024-09-15
RESP00754,STU049,Q001-14,ASS001,1,2024-09-15
RESP00755,STU049,Q001-15,ASS001,1,2024-09-15
RESP00756,STU050,Q001-01,ASS001,1,2024-09-15
RESP00757,STU050,Q001-02,ASS001,1,2024-09-15
RESP00758,STU050,Q001-03,ASS001,1,2024-09-15
RESP00759,STU050,Q001-04,ASS001,1,2024-09-15
RESP00760,STU050,Q001-05,ASS001,1,2024-09-15
RESP00761,STU050,Q001-06,ASS001,1,2024-09-15
RESP00762,STU050,Q001-07,ASS001,1,2024-09-15
RESP00763,STU050,Q001-08,ASS001,1,2024-09-15
RESP00764,STU050,Q001-09,ASS001,0,2024-09-15
RESP00765,STU050,Q001-10,ASS001,1,2024-09-15
RESP00766,STU050,Q001-10,ASS001,1,2024-09-15
RESP00767,STU050,Q001-11,ASS001,1,2024-09-15
RESP00768,STU050,Q001-12,ASS001,1,2024-09-15
RESP00769,STU050,Q001-13,ASS001,1,2024-09-15
RESP00770,STU050,Q001-14,ASS001,1,2024-09-15
RESP00771,STU050,Q001-15,ASS001,1,2024-09-15
RESP00772,STU051,Q001-01,ASS001,1,2024-09-15
RESP00773,STU051,Q001-02,ASS001,1,2024-09-15
RESP00774,STU051,Q001-03,ASS001,1,2024-09-15
RESP00775,STU051,Q001-04,ASS001,1,2024-09-15
RESP00776,STU051,Q001-05,ASS001,1,2024-09-15
RESP00777,STU051,Q001-06,ASS001,1,2024-09-15
RESP00778,STU051,Q001-07,ASS001,1,2024-09-15
RESP00779,STU051,Q001-08,ASS001,1,2024-09-15
RESP00780,STU051,Q001-09,ASS001,1,2024-09-15
RESP00781,STU051,Q001-10,ASS001,1,2024-09-15
RESP00782,STU051,Q001-11,ASS001,1,2024-09-15
RESP00783,STU051,Q001-12,ASS001,1,2024-09-15
RESP00784,STU051,Q001-13,ASS001,1,2024-09-15
RESP00785,STU051,Q001-14,ASS001,1,2024-09-15
RESP00786,STU051,Q001-15,ASS001,1,2024-09-15
RESP00787,STU052,Q001-01,ASS001,0,2024-09-15
RESP00788,STU052,Q001-02,ASS001,1,2024-09-15
RESP00789,STU052,Q001-03,ASS001,1,2024-09-15
RESP00790,STU052,Q001-04,ASS001,1,2024-09-15
RESP00791,STU052,Q001-05,ASS001,1,2024-09-15
RESP00792,STU052,Q001-06,ASS001,1,2024-09-15
RESP00793,STU052,Q001-07,ASS001,1,2024-09-15
RESP00794,STU052,Q001-08,ASS001,1,2024-09-15
RESP00795,STU052,Q001-09,ASS001,1,2024-09-15
RESP00796,STU052,Q001-10,ASS001,1,2024-09-15
RESP00797,STU052,Q001-11,ASS001,1,2024-09-15
RESP00798,STU052,Q001-12,ASS001,1,2024-09-15
RESP00799,STU052,Q001-13,ASS001,1,2024-09-15
RESP00800,STU052,Q001-14,ASS001,1,2024-09-15
RESP00801,STU052,Q001-15,ASS001,1,2024-09-15
RESP00802,STU053,Q001-01,ASS001,1,2024-09-15
RESP00803,STU053,Q001-02,ASS001,1,2024-09-15
RESP00804,STU053,Q001-03,ASS001,1,2024-09-15
RESP00805,STU053,Q001-04,ASS001,0,2024-09-15
RESP00806,STU053,Q001-05,ASS001,1,2024-09-15
RESP00807,STU053,Q001-06,ASS001,1,2024-09-15
RESP00808,STU053,Q001-07,ASS001,1,2024-09-15
RESP00809,STU053,Q001-08,ASS001,1,2024-09-15
RESP00810,STU053,Q001-09,ASS001,0,2024-09-15
RESP00811,STU053,Q001-10,ASS001,1,2024-09-15
RESP00812,STU053,Q001-11,ASS001,1,2024-09-15
RESP00813,STU053,Q001-12,ASS001,1,2024-09-15
RESP00814,STU053,Q001-13,ASS001,1,2024-09-15
RESP00815,STU053,Q001-14,ASS001,1,2024-09-15
RESP00816,STU053,Q001-15,ASS001,1,2024-09-15
RESP00817,STU054,Q001-01,ASS001,0,2024-09-15
RESP00818,STU054,Q001-02,ASS001,1,2024-09-15
RESP00819,STU054,Q001-03,ASS001,1,2024-09-15
RESP00820,STU054,Q001-04,ASS001,1,2024-09-15
RESP00821,STU054,Q001-05,ASS001,0,2024-09-15
RESP00822,STU054,Q001-06,ASS001,1,2024-09-15
RESP00823,STU054,Q001-07,ASS001,1,2024-09-15
RESP00824,STU054,Q001-08,ASS001,1,2024-09-15
RESP00825,STU054,Q001-08,ASS001,1,2024-09-15
RESP00826,STU054,Q001-09,ASS001,0,2024-09-15
RESP00827,STU054,Q001-10,ASS001,1,2024-09-15
RESP00828,STU054,Q001-11,ASS001,1,2024-09-15
RESP00829,STU054,Q001-12,ASS001,1,2024-09-15
RESP00830,STU054,Q001-13,ASS001,1,2024-09-15
RESP00831,STU054,Q001-14,ASS001,1,2024-09-15
RESP00832,STU054,Q001-15,ASS001,1,2024-09-15
RESP00833,STU055,Q001-01,ASS001,1,2024-09-15
RESP00834,STU055,Q001-02,ASS001,1,2024-09-15
RESP00835,STU055,Q001-03,ASS001,1,2024-09-15
RESP00836,STU055,Q001-04,ASS001,0,2024-09-15
RESP00837,STU055,Q001-05,ASS001,1,2024-09-15
RESP00838,STU055,Q001-06,ASS001,1,2024-09-15
RESP00839,STU055,Q001-07,ASS001,1,2024-09-15
RESP00840,STU055,Q001-08,ASS001,1,2024-09-15
RESP00841,STU055,Q001-09,ASS001,1,2024-09-15
RESP00842,STU055,Q001-10,ASS001,1,2024-09-15
RESP00843,STU055,Q001-11,ASS001,0,2024-09-15
RESP00844,STU055,Q001-12,ASS001,1,2024-09-15
RESP00845,STU055,Q001-13,ASS001,1,2024-09-15
RESP00846,STU055,Q001-14,ASS001,1,2024-09-15
RESP00847,STU055,Q001-15,ASS001,1,2024-09-15
RESP00848,STU056,Q001-01,ASS001,1,2024-09-15
RESP00849,STU056,Q001-02,ASS001,0,2024-09-15
RESP00850,STU056,Q001-03,ASS001,1,2024-09-15
RESP00851,STU056,Q001-04,ASS001,0,2024-09-15
RESP00852,STU056,Q001-05,ASS001,0,2024-09-15
RESP00853,STU056,Q001-06,ASS001,1,2024-09-15
RESP00854,STU056,Q001-07,ASS001,1,2024-09-15
RESP00855,STU056,Q001-08,ASS001,1,2024-09-15
RESP00856,STU056,Q001-09,ASS001,0,2024-09-15
RESP00857,STU056,Q001-10,ASS001,1,2024-09-15
RESP00858,STU056,Q001-11,ASS001,0,2024-09-15
RESP00859,STU056,Q001-12,ASS001,1,2024-09-15
RESP00860,STU056,Q001-13,ASS001,1,2024-09-15
RESP00861,STU056,Q001-14,ASS001,0,2024-09-15
RESP00862,STU056,Q001-15,ASS001,0,2024-09-15
RESP00863,STU057,Q001-01,ASS001,0,2024-09-15
RESP00864,STU057,Q001-02,ASS001,0,2024-09-15
RESP00865,STU057,Q001-03,ASS001,0,2024-09-15
RESP00866,STU057,Q001-04,ASS001,0,2024-09-15
RESP00867,STU057,Q001-05,ASS001,1,2024-09-15
RESP00868,STU057,Q001-06,ASS001,0,2024-09-15
RESP00869,STU057,Q001-07,ASS001,1,2024-09-15
RESP00870,STU057,Q001-08,ASS001,1,2024-09-15
RESP00871,STU057,Q001-09,ASS001,1,2024-09-15
RESP00872,STU057,Q001-10,ASS001,1,2024-09-15
RESP00873,STU057,Q001-11,ASS001,1,2024-09-15
RESP00874,STU057,Q001-12,ASS001,1,2024-09-15
RESP00875,STU057,Q001-13,ASS001,1,2024-09-15
RESP00876,STU057,Q001-13,ASS001,1,2024-09-15
RESP00877,STU057,Q001-14,ASS001,1,2024-09-15
RESP00878,STU057,Q001-15,ASS001,1,2024-09-15
RESP00879,STU058,Q001-01,ASS001,1,2024-09-15
RESP00880,STU058,Q001-02,ASS001,1,2024-09-15
RESP00881,STU058,Q001-02,ASS001,1,2024-09-15
RESP00882,STU058,Q001-03,ASS001,1,2024-09-15
RESP00883,STU058,Q001-04,ASS001,0,2024-09-15
RESP00884,STU058,Q001-05,ASS001,1,2024-09-15
RESP00885,STU058,Q001-06,ASS001,1,2024-09-15
RESP00886,STU058,Q001-07,ASS001,1,2024-09-15
RESP00887,STU058,Q001-08,ASS001,1,2024-09-15
RESP00888,STU058,Q001-09,ASS001,1,2024-09-15
RESP00889,STU058,Q001-10,ASS001,1,2024-09-15
RESP00890,STU058,Q001-11,ASS001,0,2024-09-15
RESP00891,STU058,Q001-12,ASS001,1,2024-09-15
RESP00892,STU058,Q001-13,ASS001,1,2024-09-15
RESP00893,STU058,Q001-14,ASS001,1,2024-09-15
RESP00894,STU058,Q001-15,ASS001,0,2024-09-15
RESP00895,STU059,Q001-01,ASS001,1,2024-09-15
RESP00896,STU059,Q001-02,ASS001,1,2024-09-15
RESP00897,STU059,Q001-03,ASS001,1,2024-09-15
RESP00898,STU059,Q001-04,ASS001,1,2024-09-15
RESP00899,STU059,Q001-05,ASS001,1,2024-09-15
RESP00900,STU059,Q001-06,ASS001,1,2024-09-15
RESP00901,STU059,Q001-07,ASS001,1,2024-09-15
RESP00902,STU059,Q001-08,ASS001,1,2024-09-15
RESP00903,STU059,Q001-09,ASS001,1,2024-09-15
RESP00904,STU059,Q001-10,ASS001,1,2024-09-15
RESP00905,STU059,Q001-11,ASS001,1,2024-09-15
RESP00906,STU059,Q001-11,ASS001,1,2024-09-15
RESP00907,STU059,Q001-12,ASS001,1,2024-09-15
RESP00908,STU059,Q001-13,ASS001,1,2024-09-15
RESP00909,STU059,Q001-14,ASS001,1,2024-09-15
RESP00910,STU059,Q001-15,ASS001,1,2024-09-15
RESP00911,STU060,Q001-01,ASS001,1,2024-09-15
RESP00912,STU060,Q001-02,ASS001,1,2024-09-15
RESP00913,STU060,Q001-03,ASS001,1,2024-09-15
RESP00914,STU060,Q001-04,ASS001,0,2024-09-15
RESP00915,STU060,Q001-05,ASS001,1,2024-09-15
RESP00916,STU060,Q001-06,ASS001,1,2024-09-15
RESP00917,STU060,Q001-07,ASS001,1,2024-09-15
RESP00918,STU060,Q001-08,ASS001,1,2024-09-15
RESP00919,STU060,Q001-09,ASS001,1,2024-09-15
RESP00920,STU060,Q001-10,ASS001,1,2024-09-15
RESP00921,STU060,Q001-11,ASS001,1,2024-09-15
RESP00922,STU060,Q001-12,ASS001,1,2024-09-15
RESP00923,STU060,Q001-13,ASS001,1,2024-09-15
RESP00924,STU060,Q001-14,ASS001,1,2024-09-15
RESP00925,STU060,Q001-15,ASS001,1,2024-09-15
RESP00926,STU061,Q001-01,ASS001,1,2024-09-15
RESP00927,STU061,Q001-02,ASS001,0,2024-09-15
RESP00928,STU061,Q001-03,ASS001,1,2024-09-15
RESP00929,STU061,Q001-04,ASS001,1,2024-09-15
