loan_id,loan_grade,loan_subgrade,grade_mismatch_flag,loan_purpose,loan_term_months,loan_amount,loan_amount_clean,loan_amount_flag,interest_rate,interest_rate_clean,interest_rate_flag,installment,issue_date,first_payment_date,date_sequence_flag,loan_status,total_payment,principal_received,interest_received,charged_off_amount,credit_score_clean,credit_score_flag,credit_score,dti,dti_clean,dti_flag,annual_income,employment_length,employment_length_clean,home_ownership,addr_state,state_name,state_flag
LN001054,C,C1,OK,medical,36,,,FLAGGED,16.2,16.2,OK,331.41,5/17/2022,6/21/2022,OK,Fully Paid,12011.61,9400,2611.61,0,787,OK,787,40.98,40.98,OK,177400,10+ years,10+ years,MORTGAGE,KY,Kentucky,OK
LN000890,C,C5,OK,educational,36,9300,9300,OK,15.53,15.53,OK,324.81,10/5/2022,11/3/2022,OK,Late (31-120 Days),3897.72,2728.4,1169.32,0,734,OK,734,19.34,19.34,OK,154700,4 years,4 years,RENT,CO,Colorado,OK
LN002865,A,A4,OK,educational,36,2600,2600,OK,6.85,6.85,OK,80.1,11/3/2021,12/1/2021,OK,Current,801,520.65,280.35,0,693,OK,693,36.58,36.58,OK,63900,7 years,7 years,RENT,IA,Iowa,OK
LN003200,D,D5,OK,renewable_energy,36,7400,7400,OK,21.47,21.47,OK,280.58,7/27/2023,8/25/2023,OK,Default,1964.06,1374.84,589.22,0,686,OK,686,31.49,31.49,OK,137400,5 years,5 years,OTHER,NY,New York,OK
LN000412,D,D5,OK,medical,36,37100,37100,OK,18.95,18.95,OK,1359,4/2/2023,5/4/2023,OK,Fully Paid,49648.62,37100,12548.62,0,583,OK,583,16.55,16.55,OK,208800,4 years,4 years,RENT,ND,North Dakota,OK
LN000150,E,E4,OK,car,36,34800,34800,OK,26.44,26.44,OK,1410.28,12/8/2021,1/7/2022,OK,Current,35257,22917.05,12339.95,0,610,OK,610,12.14,12.14,OK,245000,4 years,4 years,RENT,0,,INVALID_STATE
LN000938,B,B3,OK,renewable_energy,60,28000,28000,OK,11.41,11.41,OK,614.53,9/27/2023,10/28/2023,OK,Late (31-120 Days),3072.65,2150.86,921.79,0,808,OK,808,134.35,,DTI_IMPOSSIBLE,247300,2 years,2 years,RENT,AR,Arkansas,OK
LN000315,B,B3,OK,medical,60,10900,10900,OK,10.09,10.09,OK,232.08,5/4/2023,6/7/2023,OK,Charged Off,2110.34,1477.24,633.1,9422.76,684,OK,684,25.25,25.25,OK,54600,5 years,5 years,RENT,DE,Delaware,OK
LN002504,C,C5,OK,credit_card,36,,,FLAGGED,13.69,13.69,OK,108.89,9/24/2022,10/29/2022,OK,Fully Paid,3880.54,3200,680.54,0,685,OK,685,29.88,29.88,OK,186100,1 year,1 year,RENT,NV,Nevada,OK
LN002270,D,D3,OK,moving,60,,,FLAGGED,19.51,19.51,OK,978.08,5/29/2021,6/27/2021,OK,Current,42057.44,27337.34,14720.1,0,591,OK,591,6.7,6.7,OK,148900,,MISSING,OWN,IA,Iowa,OK
LN001897,A,A3,OK,educational,36,19800,19800,OK,6.83,6.83,OK,609.83,5/31/2022,7/4/2022,OK,Charged Off,4558.29,3190.8,1367.49,16609.2,806,OK,806,44.06,44.06,OK,138900,3 years,3 years,MORTGAGE,TN,Tennessee,OK
LN001814,B,B1,OK,educational,60,33700,33700,OK,9.07,9.07,OK,700.7,6/7/2022,7/11/2022,OK,Fully Paid,41468.4,33700,7768.4,0,688,OK,688,22.29,22.29,OK,206800,5 years,5 years,MORTGAGE,AL,Alabama,OK
LN001299,B,B4,OK,wedding,60,1600,1600,OK,-10.75,,NEGATIVE_RATE,34.59,2/17/2022,3/23/2022,OK,Charged Off,909.76,636.83,272.93,963.17,812,OK,812,37.97,37.97,OK,49000,< 1 year,< 1 year,RENT,NH,New Hampshire,OK
LN002148,A,A4,OK,educational,60,28700,28700,OK,6.55,6.55,OK,562.22,7/28/2023,8/28/2023,OK,Fully Paid,34191.07,28700,5491.07,0,744,OK,744,21.06,21.06,OK,150100,10+ years,10+ years,MORTGAGE,OR,Oregon,OK
LN003425,G,G5,OK,major_purchase,36,32800,32800,OK,32.78,32.78,OK,1442.82,11/14/2021,12/14/2021,OK,Fully Paid,52424.51,32800,19624.51,0,688,OK,688,34.13,34.13,OK,42000,4 years,4 years,MORTGAGE,SD,South Dakota,OK
LN003223,C,C5,OK,renewable_energy,60,13700,13700,OK,13.64,13.64,OK,316.22,1/11/2023,2/10/2023,OK,Fully Paid,19125.96,13700,5425.96,0,604,OK,604,33.15,33.15,OK,214900,4 years,4 years,RENT,OH,Ohio,OK
LN001799,D,D4,OK,debt_consolidation,36,,,FLAGGED,19.39,19.39,OK,571.23,9/23/2021,10/24/2021,OK,Charged Off,7273.29,5091.3,2181.99,10408.7,665,OK,665,24.71,24.71,OK,71800,1 year,1 year,MORTGAGE,AZ,Arizona,OK
LN000300,C,C3,OK,major_purchase,36,25600,25600,OK,16.05,16.05,OK,900.65,8/25/2023,9/22/2023,OK,Charged Off,3236.67,2265.67,971,23334.33,622,OK,622,14.2,14.2,OK,235700,7 years,7 years,RENT,ID,Idaho,OK
LN001109,F,F1,OK,medical,36,20200,20200,OK,30.59,30.59,OK,864.06,10/19/2022,11/23/2022,OK,Late (31-120 Days),8640.6,6048.42,2592.18,0,609,OK,609,36.86,36.86,OK,76900,10+ years,10+ years,RENT,VT,Vermont,OK
LN001771,B,B4,OK,wedding,36,22000,22000,OK,9.41,9.41,OK,703.8,8/15/2021,9/19/2021,OK,Charged Off,8223.03,5756.12,2466.91,16243.88,620,OK,620,11.59,11.59,OK,142900,8 years,8 years,MORTGAGE,AK,Alaska,OK
LN000806,C,C4,OK,debt_consolidation,60,38200,38200,OK,14.07,14.07,OK,890.23,6/12/2021,7/15/2021,OK,Current,42731.04,27775.18,14955.86,0,607,OK,607,23.09,23.09,OK,35100,4 years,4 years,RENT,MS,Mississippi,OK
LN002986,G,G3,OK,credit_card,36,19900,19900,OK,35.59,35.59,OK,906.85,10/18/2021,11/16/2021,OK,Fully Paid,32198.69,19900,12298.69,0,699,OK,699,8.22,8.22,OK,204200,6 years,6 years,OWN,WI,Wisconsin,OK
LN000184,B,B2,OK,moving,36,31500,31500,OK,8.98,8.98,OK,1001.4,4/18/2021,5/22/2021,OK,Charged Off,10006.56,7004.59,3001.97,24495.41,717,OK,717,32.74,32.74,OK,95900,6 years,6 years,OWN,FL,Florida,OK
LN003328,B,B2,OK,home_improvement,60,3600,3600,OK,11.01,11.01,OK,78.29,8/7/2021,9/7/2021,OK,Current,2192.12,1424.88,767.24,0,589,OK,589,41.29,41.29,OK,49100,2 years,2 years,OWN,OK,Oklahoma,OK
LN001026,C,C3,OK,small_business,36,,,FLAGGED,14.57,14.57,OK,623.64,9/13/2023,10/17/2023,OK,Fully Paid,22538.83,18100,4438.83,0,751,OK,751,31.36,31.36,OK,82000,9 years,9 years,MORTGAGE,IL,Illinois,OK
LN002190,A,A3,OK,car,36,23000,23000,OK,6.98,6.98,OK,709.96,12/18/2023,12/15/2023,DATE_SEQUENCE_ERROR,Charged Off,12743.96,8920.77,3823.19,14079.23,750,OK,750,40.92,40.92,OK,169700,10+ years,10+ years,RENT,MI,Michigan,OK
LN000882,C,C2,OK,home_improvement,36,12600,12600,OK,14.34,14.34,OK,432.72,10/7/2021,11/9/2021,OK,Fully Paid,15871.68,12600,3271.68,0,646,OK,646,15.21,15.21,OK,34400,1 year,1 year,MORTGAGE,NV,Nevada,OK
LN002794,A,A3,OK,car,36,4200,4200,OK,5.75,5.75,OK,127.3,6/20/2021,7/22/2021,OK,Fully Paid,4582.75,4200,382.75,0,601,OK,601,32.73,32.73,OK,52600,5 years,5 years,RENT,SD,South Dakota,OK
LN002845,D,D3,OK,home_improvement,60,33100,33100,OK,18.81,18.81,OK,855.18,2/16/2021,3/18/2021,OK,Current,20524.32,13340.81,7183.51,0,581,OK,581,19.71,19.71,OK,246600,5 years,5 years,RENT,LA,Louisiana,OK
LN001377,C,C4,OK,small_business,60,28900,28900,OK,14.35,14.35,OK,677.71,9/15/2021,10/14/2021,OK,Current,22364.43,14536.88,7827.55,0,744,OK,744,30.44,30.44,OK,227800,3 years,3 years,RENT,CT,Connecticut,OK
LN001172,E,E2,OK,moving,60,30300,30300,OK,26.71,26.71,OK,919.98,5/31/2021,7/3/2021,OK,Fully Paid,54670.5,30300,24370.5,0,755,OK,755,32.22,32.22,OK,159200,2 years,2 years,MORTGAGE,WA,Washington,OK
LN003424,A,A1,OK,renewable_energy,36,15200,15200,OK,6.54,6.54,OK,466.14,2/13/2021,3/19/2021,OK,Fully Paid,16721.43,15200,1521.43,0,639,OK,639,22.56,22.56,OK,178100,< 1 year,< 1 year,MORTGAGE,HI,Hawaii,OK
LN000052,B,B5,OK,car,36,32700,32700,OK,8.71,8.71,OK,1035.44,8/18/2021,9/16/2021,OK,Late (31-120 Days),4141.76,2899.23,1242.53,0,740,OK,740,13.44,13.44,OK,58200,1 year,1 year,RENT,CA,California,OK
LN000352,A,A3,OK,moving,36,30200,30200,OK,7.78,7.78,OK,943.3,8/10/2022,9/9/2022,OK,Fully Paid,33904.97,30200,3704.97,0,619,OK,619,10.54,10.54,OK,175300,,MISSING,RENT,KY,Kentucky,OK
LN001878,A,A3,OK,educational,36,39300,39300,OK,6.83,6.83,OK,1210.42,3/9/2021,4/8/2021,OK,Current,38733.44,25176.74,13556.7,0,703,OK,703,30.44,30.44,OK,102000,3 years,3 years,MORTGAGE,CO,Colorado,OK
LN000863,E,E3,OK,wedding,36,2800,2800,OK,25.93,25.93,OK,112.71,1/30/2023,3/1/2023,OK,Charged Off,179.95,125.96,53.98,2674.04,,ABOVE_MAX,871,19.83,19.83,OK,173500,8 years,8 years,RENT,VA,Virginia,OK
LN000535,A,A2,OK,vacation,60,7600,7600,OK,7.9,7.9,OK,153.74,2/5/2023,3/6/2023,OK,Current,4919.68,3197.79,1721.89,0,701,OK,701,6.3,6.3,OK,89200,10+ years,10+ years,RENT,DE,Delaware,OK
LN002894,D,D2,OK,moving,60,,,FLAGGED,21.46,21.46,OK,1084.32,10/19/2021,11/17/2021,OK,Charged Off,17030.77,11921.54,5109.23,27778.46,759,OK,759,9.65,9.65,OK,131900,1 year,1 year,RENT,ID,Idaho,OK
LN002828,C,C1,OK,car,36,27700,27700,OK,15.18,15.18,OK,962.67,12/11/2023,1/14/2024,OK,Current,9626.7,6257.36,3369.35,0,,BELOW_MIN,165,18.73,18.73,OK,175200,7 years,7 years,MORTGAGE,CO,Colorado,OK
LN002919,B,B1,OK,debt_consolidation,36,16000,16000,OK,8.63,8.63,OK,506.04,12/5/2021,1/6/2022,OK,Current,9614.76,6249.59,3365.17,0,797,OK,797,19.35,19.35,OK,214200,4 years,4 years,MORTGAGE,ME,Maine,OK
LN001045,C,C4,OK,moving,36,34100,34100,OK,16.27,16.27,OK,1203.41,5/2/2023,6/4/2023,OK,Current,33695.48,21902.06,11793.42,0,772,OK,772,15.06,15.06,OK,191900,2 years,2 years,MORTGAGE,FL,Florida,OK
LN003352,E,E4,OK,moving,36,29500,29500,OK,24.63,24.63,OK,1167.15,9/14/2023,10/19/2023,OK,Fully Paid,41615.22,29500,12115.22,0,614,OK,614,13.98,13.98,OK,217900,,MISSING,RENT,DE,Delaware,OK
LN000171,C,C3,OK,car,36,,,FLAGGED,14.05,14.05,OK,755.86,10/21/2023,11/19/2023,OK,Current,13605.48,8843.56,4761.92,0,726,OK,726,25.84,25.84,OK,180900,2 years,2 years,RENT,LA,Louisiana,OK
LN000140,B,B1,OK,credit_card,60,12800,12800,OK,10.37,10.37,OK,274.3,5/21/2021,6/18/2021,OK,Late (31-120 Days),822.9,576.03,246.87,0,686,OK,686,40.29,40.29,OK,97000,10+ years,10+ years,RENT,MT,Montana,OK
LN001214,C,C2,OK,major_purchase,36,3400,3400,OK,15.75,15.75,OK,119.11,1/18/2022,2/19/2022,OK,Fully Paid,4293.22,3400,893.22,0,650,OK,650,24.68,24.68,OK,106700,9 years,9 years,RENT,VA,Virginia,OK
LN002114,E,E5,OK,moving,36,39800,39800,OK,25.17,25.17,OK,1586.02,7/8/2022,8/6/2022,OK,Current,47580.6,30927.39,16653.21,0,597,OK,597,36.97,36.97,OK,151700,9 years,9 years,RENT,RI,Rhode Island,OK
LN003307,A,A3,OK,renewable_energy,60,4800,4800,OK,5.09,5.09,OK,90.78,12/13/2021,1/15/2022,OK,Fully Paid,5339.9,4800,539.9,0,602,OK,602,19.58,19.58,OK,238800,5 years,5 years,OWN,AZ,Arizona,OK
LN000280,G,G1,OK,debt_consolidation,60,11300,11300,OK,34.48,34.48,OK,397.29,10/24/2022,11/28/2022,OK,Current,17083.47,11104.26,5979.21,0,760,OK,760,33.38,33.38,OK,175600,8 years,8 years,OWN,RI,Rhode Island,OK
LN001981,D,D2,OK,medical,36,14600,14600,OK,21.87,21.87,OK,556.6,4/21/2021,5/20/2021,OK,Fully Paid,19991.85,14600,5391.85,0,718,OK,718,13.28,13.28,OK,184400,< 1 year,< 1 year,RENT,NM,New Mexico,OK
LN002900,A,A3,OK,car,60,15200,15200,OK,7.86,7.86,OK,307.18,7/16/2023,8/17/2023,OK,Current,18123.62,11780.35,6343.27,0,606,OK,606,11.82,11.82,OK,82100,9 years,9 years,RENT,IA,Iowa,OK
LN002375,C,C2,OK,medical,60,34200,34200,OK,15.02,15.02,OK,813.97,4/18/2022,5/18/2022,OK,Fully Paid,48955.77,34200,14755.77,0,615,OK,615,12.43,12.43,OK,46400,2 years,2 years,RENT,NY,New York,OK
LN001065,A,A4,OK,home_improvement,36,4700,4700,OK,5.85,5.85,OK,142.66,3/13/2021,4/15/2021,OK,Current,2567.88,1669.12,898.76,0,763,OK,763,24.26,24.26,OK,192800,1 year,1 year,MORTGAGE,TX,Texas,OK
LN000568,B,B2,OK,small_business,36,19900,19900,OK,11.33,11.33,OK,654.61,11/18/2023,12/18/2023,OK,Late (31-120 Days),6546.1,4582.27,1963.83,0,805,OK,805,22.35,22.35,OK,51700,1 year,1 year,MORTGAGE,FL,Florida,OK
LN001481,F,F5,OK,wedding,36,30700,30700,OK,31.06,31.06,OK,1321.15,8/20/2022,9/21/2022,OK,Current,39634.5,25762.42,13872.07,0,693,OK,693,10.93,10.93,OK,46900,1 year,1 year,MORTGAGE,LA,Louisiana,OK
LN002997,B,B1,OK,major_purchase,36,25800,25800,OK,9.18,9.18,OK,822.6,2/19/2022,3/19/2022,OK,Current,9871.2,6416.28,3454.92,0,631,OK,631,12.6,12.6,OK,42600,6 years,6 years,RENT,RI,Rhode Island,OK
LN003115,F,F5,OK,home_improvement,60,22600,22600,OK,30.11,30.11,OK,732.71,3/30/2022,5/2/2022,OK,Charged Off,2485.97,1740.18,745.79,20859.82,787,OK,787,7.44,7.44,OK,181700,3 years,3 years,RENT,NE,Nebraska,OK
LN001609,D,D1,OK,major_purchase,60,24100,24100,OK,18.3,18.3,OK,615.92,2/1/2021,3/7/2021,OK,Current,11086.56,7206.26,3880.3,0,734,OK,734,31.66,31.66,OK,188100,< 1 year,< 1 year,OWN,NM,New Mexico,OK
LN002727,B,G2,GRADE_MISMATCH,medical,36,22300,22300,OK,9.21,9.21,OK,711.32,5/30/2023,7/2/2023,OK,Fully Paid,25508.74,22300,3208.74,0,706,OK,706,5.87,5.87,OK,75400,4 years,4 years,MORTGAGE,KY,Kentucky,OK
LN000965,B,B4,OK,major_purchase,36,27200,27200,OK,11.49,11.49,OK,896.82,4/29/2021,6/2/2021,OK,Fully Paid,32081.64,27200,4881.64,0,668,OK,668,33.76,33.76,OK,104000,,MISSING,RENT,NH,New Hampshire,OK
LN001937,A,A4,OK,major_purchase,60,19100,19100,OK,6.29,6.29,OK,371.84,10/20/2023,11/19/2023,OK,Fully Paid,22362.93,19100,3262.93,0,715,OK,715,25.35,25.35,OK,234000,5 years,5 years,MORTGAGE,MN,Minnesota,OK
LN001392,E,E3,OK,educational,36,34900,34900,OK,26.6,26.6,OK,1417.32,1/6/2021,2/4/2021,OK,Current,17007.84,11055.1,5952.74,0,802,OK,802,22.42,22.42,OK,195800,5 years,5 years,OTHER,MD,Maryland,OK
LN002397,F,F2,OK,moving,60,12400,12400,OK,30.95,30.95,OK,408.45,10/5/2022,11/9/2022,OK,Fully Paid,24646.14,12400,12246.14,0,796,OK,796,26.56,26.56,OK,180900,5 years,5 years,OWN,RI,Rhode Island,OK
LN002222,G,G5,OK,medical,36,37600,37600,OK,34.42,34.42,OK,1688.56,1/6/2021,2/4/2021,OK,Fully Paid,61806.29,37600,24206.29,0,,NULL,,6.33,6.33,OK,71400,,MISSING,OWN,VT,Vermont,OK
LN001467,D,D5,OK,small_business,36,23800,23800,OK,20.99,20.99,OK,896.54,9/1/2023,10/6/2023,OK,Late (31-120 Days),6275.78,4393.05,1882.73,0,737,OK,737,5.9,5.9,OK,99800,4 years,4 years,MORTGAGE,MA,Massachusetts,OK
LN003215,C,C4,OK,credit_card,36,24100,24100,OK,15.56,15.56,OK,842.06,12/1/2021,1/4/2022,OK,Charged Off,8176.86,5723.8,2453.06,18376.2,690,OK,690,15.96,15.96,OK,150800,1 year,1 year,OWN,KS,Kansas,OK
LN003193,B,B1,OK,debt_consolidation,36,18900,18900,OK,8.78,8.78,OK,599.08,3/31/2023,5/3/2023,OK,Current,18571.48,12071.46,6500.02,0,715,OK,715,41.85,41.85,OK,241800,,MISSING,RENT,OR,Oregon,OK
LN002149,E,E1,OK,home_improvement,36,27800,27800,OK,23.36,23.36,OK,1081.35,4/11/2023,5/10/2023,OK,Late (31-120 Days),5406.75,3784.72,1622.02,0,614,OK,614,27.27,27.27,OK,172800,,MISSING,RENT,UT,Utah,OK
LN001489,G,G3,OK,car,60,2200,2200,OK,32.43,32.43,OK,74.5,1/20/2022,2/18/2022,OK,Fully Paid,4381.82,2200,2181.82,0,707,OK,707,33.77,33.77,OK,108900,10+ years,10+ years,RENT,GA,Georgia,OK
LN002737,C,C3,OK,moving,36,22500,22500,OK,13.59,13.59,OK,764.52,8/8/2021,9/12/2021,OK,Fully Paid,27433.04,22500,4933.04,0,791,OK,791,16.31,16.31,OK,216400,10+ years,10+ years,OWN,TN,Tennessee,OK
LN002930,B,B2,OK,major_purchase,36,6100,6100,OK,11.49,11.49,OK,201.12,10/3/2023,11/7/2023,OK,Fully Paid,7132.24,6100,1032.24,0,717,OK,717,27.87,27.87,OK,150500,5 years,5 years,MORTGAGE,NV,Nevada,OK
LN001719,G,G1,OK,moving,60,20700,20700,OK,34.93,34.93,OK,733.72,5/22/2023,6/22/2023,OK,Fully Paid,44867.06,20700,24167.06,0,653,OK,653,20.93,20.93,OK,105400,6 years,6 years,RENT,WY,Wyoming,OK
LN001158,E,E1,OK,vacation,60,31100,31100,OK,24.91,24.91,OK,911.19,10/26/2021,11/25/2021,OK,Fully Paid,54000.88,31100,22900.88,0,712,OK,712,42.22,42.22,OK,196900,,MISSING,OWN,WV,West Virginia,OK
LN001954,D,D5,OK,major_purchase,36,38800,38800,OK,20.13,20.13,OK,1444.52,8/13/2022,9/12/2022,OK,Current,37557.52,24412.39,13145.13,0,768,OK,768,6.7,6.7,OK,60000,10+ years,10+ years,MORTGAGE,MA,Massachusetts,OK
LN003199,A,A5,OK,renewable_energy,60,35400,35400,OK,5,5,OK,668.04,11/22/2023,12/21/2023,OK,Fully Paid,40494.91,35400,5094.91,0,773,OK,773,20.9,20.9,OK,98600,6 years,6 years,OTHER,CA,California,OK
LN002906,B,B5,OK,moving,36,11400,11400,OK,11.71,11.71,OK,377.07,10/11/2022,11/9/2022,OK,Current,13197.45,8578.34,4619.11,0,,BELOW_MIN,262,31.71,31.71,OK,98300,6 years,6 years,MORTGAGE,ND,North Dakota,OK
LN002563,D,D4,OK,moving,60,,,FLAGGED,20.56,20.56,OK,857.81,2/9/2023,3/16/2023,OK,Default,10293.72,7205.6,3088.12,0,754,OK,754,15.82,15.82,OK,97400,2 years,2 years,MORTGAGE,KS,Kansas,OK
LN001789,B,B3,OK,medical,60,30600,30600,OK,10.8,10.8,OK,662.27,4/29/2022,5/29/2022,OK,Fully Paid,39558.02,30600,8958.02,0,748,OK,748,10.68,10.68,OK,216700,10+ years,10+ years,MORTGAGE,MI,Michigan,OK
LN000439,B,B1,OK,debt_consolidation,36,16600,16600,OK,9.07,9.07,OK,528.42,5/15/2022,6/19/2022,OK,Current,2113.68,1373.89,739.79,0,696,OK,696,23.55,23.55,OK,81700,10+ years,10+ years,OWN,MS,Mississippi,OK
LN002612,B,B3,OK,small_business,60,21100,21100,OK,8.56,8.56,OK,433.51,7/17/2023,8/21/2023,OK,Fully Paid,25575.59,21100,4475.59,0,623,OK,623,8.48,8.48,OK,61200,5 years,5 years,RENT,HI,Hawaii,OK
LN000753,F,F4,OK,major_purchase,60,38500,38500,OK,30.68,30.68,OK,1261.73,3/19/2022,4/17/2022,OK,Late (31-120 Days),3785.19,2649.63,1135.56,0,766,OK,766,40.7,40.7,OK,197000,10+ years,10+ years,RENT,KY,Kentucky,OK
LN002714,A,A4,OK,car,60,15900,15900,OK,7.55,7.55,OK,318.98,8/28/2022,10/2/2022,OK,Fully Paid,18869.31,15900,2969.31,0,722,OK,722,9.22,9.22,OK,25600,2 years,2 years,OWN,IN,Indiana,OK
LN001398,A,A5,OK,debt_consolidation,36,23100,23100,OK,6.27,6.27,OK,705.58,8/1/2022,8/29/2022,OK,Current,9172.54,5962.15,3210.39,0,760,OK,760,5.09,5.09,OK,27200,3 years,3 years,RENT,HI,Hawaii,OK
LN003357,C,C5,OK,home_improvement,60,4100,4100,OK,13.59,13.59,OK,94.53,3/18/2022,4/18/2022,OK,Charged Off,951.77,666.24,285.53,3433.76,765,OK,765,10.87,10.87,OK,237700,5 years,5 years,MORTGAGE,MN,Minnesota,OK
LN001883,B,B1,OK,credit_card,60,27300,27300,OK,9.99,9.99,OK,579.91,9/7/2023,10/6/2023,OK,Default,4059.37,2841.56,1217.81,0,650,OK,650,5.32,5.32,OK,141700,1 year,1 year,OWN,IL,Illinois,OK
LN002961,B,B1,OK,major_purchase,60,,,FLAGGED,10.98,10.98,OK,97.8,5/20/2021,6/22/2021,OK,Current,5379,3496.35,1882.65,0,740,OK,740,21.26,21.26,OK,86800,5 years,5 years,MORTGAGE,IL,Illinois,OK
LN002322,B,B2,OK,car,36,2800,2800,OK,10.54,10.54,OK,91.06,1/24/2022,2/27/2022,OK,Fully Paid,3317.62,2800,517.62,0,774,OK,774,12.75,12.75,OK,99200,4 years,4 years,RENT,ID,Idaho,OK
LN001830,A,A3,OK,car,36,38500,38500,OK,7.47,7.47,OK,1197.06,12/27/2023,1/24/2024,OK,Charged Off,7861.71,5503.2,2358.51,32996.8,814,OK,814,44.43,44.43,OK,105300,6 years,6 years,MORTGAGE,NH,New Hampshire,OK
LN001638,E,E3,OK,home_improvement,60,,,FLAGGED,26.62,26.62,OK,118.2,9/7/2022,10/12/2022,OK,Fully Paid,7111.4,3900,3211.4,0,735,OK,735,29.89,29.89,OK,107600,6 years,6 years,RENT,AK,Alaska,OK
LN000409,C,C2,OK,moving,36,15200,15200,OK,13.51,13.51,OK,515.89,11/24/2022,12/26/2022,OK,Fully Paid,18391.49,15200,3191.49,0,769,OK,769,9.46,9.46,OK,96500,,MISSING,MORTGAGE,TX,Texas,OK
LN003336,B,B4,OK,car,36,33700,33700,OK,9.56,9.56,OK,1080.46,9/30/2021,11/1/2021,OK,Fully Paid,39232.78,33700,5532.78,0,637,OK,637,31.79,31.79,OK,205700,10+ years,10+ years,RENT,TN,Tennessee,OK
LN000053,A,A4,OK,vacation,60,25000,25000,OK,5.87,5.87,OK,481.81,10/20/2021,11/20/2021,OK,Fully Paid,28657.35,25000,3657.35,0,800,OK,800,23.16,23.16,OK,120600,10+ years,10+ years,MORTGAGE,SD,South Dakota,OK
LN000950,C,C4,OK,wedding,36,12400,12400,OK,15.55,15.55,OK,433.2,7/30/2023,8/27/2023,OK,Charged Off,1124.16,786.91,337.25,11613.09,746,OK,746,37.96,37.96,OK,220100,10+ years,10+ years,MORTGAGE,ME,Maine,OK
LN001875,D,D3,OK,vacation,60,,,FLAGGED,21.52,21.52,OK,276.2,1/13/2021,2/11/2021,OK,Current,3866.8,2513.42,1353.38,0,760,OK,760,12.51,12.51,OK,40200,1 year,1 year,OWN,IA,Iowa,OK
LN002781,B,B4,OK,renewable_energy,36,23700,23700,OK,9.24,9.24,OK,756.3,11/21/2023,12/21/2023,OK,Fully Paid,27589.44,23700,3889.44,0,665,OK,665,26.28,26.28,OK,222400,3 years,3 years,RENT,CA,California,OK
LN000394,D,D5,OK,credit_card,60,39600,39600,OK,20.82,20.82,OK,1067.31,8/23/2022,9/22/2022,OK,Fully Paid,64813.08,39600,25213.08,0,758,OK,758,23.73,23.73,OK,211600,3 years,3 years,MORTGAGE,WY,Wyoming,OK
LN000677,D,D4,OK,major_purchase,36,6400,6400,OK,20.31,20.31,OK,238.86,3/21/2023,4/19/2023,OK,Charged Off,2410.62,1687.43,723.19,4712.57,620,OK,620,6.21,6.21,OK,174600,1 year,1 year,RENT,AL,Alabama,OK
LN001792,B,B3,OK,car,36,13200,13200,OK,8.52,8.52,OK,416.81,8/10/2021,9/14/2021,OK,Current,1250.43,812.78,437.65,0,717,OK,717,41.64,41.64,OK,218200,1 year,1 year,MORTGAGE,AL,Alabama,OK
LN003018,B,B2,OK,major_purchase,60,29100,29100,OK,10.5,10.5,OK,625.47,11/3/2022,12/8/2022,OK,Current,34400.85,22360.55,12040.3,0,630,OK,630,7.26,7.26,OK,106200,1 year,1 year,OWN,MT,Montana,OK
LN001463,G,G1,OK,vacation,36,24600,24600,OK,32.36,32.36,OK,1076.36,8/6/2023,9/3/2023,OK,Current,13992.68,9095.24,4897.44,0,621,OK,621,8.74,8.74,OK,108600,6 years,6 years,RENT,AZ,Arizona,OK
LN001222,D,D5,OK,small_business,36,6800,6800,OK,21.98,21.98,OK,259.62,4/12/2023,5/17/2023,OK,Current,1817.34,1181.27,636.07,0,762,OK,762,37.9,37.9,OK,133100,2 years,2 years,OWN,TX,Texas,OK
LN001584,D,D1,OK,vacation,36,26900,26900,OK,20.3,20.3,OK,1003.82,5/16/2021,6/18/2021,OK,Default,3011.46,2108.02,903.44,0,744,OK,744,30.87,30.87,OK,137800,1 year,1 year,OWN,AL,Alabama,OK
LN000145,C,C3,OK,educational,36,16100,16100,OK,13.97,13.97,OK,550.03,4/8/2022,4/5/2022,DATE_SEQUENCE_ERROR,Fully Paid,19510.85,16100,3410.85,0,,NULL,,23.2,23.2,OK,178000,4 years,4 years,OWN,NM,New Mexico,OK
LN001174,A,A5,OK,credit_card,36,21000,21000,OK,6.11,6.11,OK,639.91,12/25/2021,1/22/2022,OK,Default,5119.28,3583.5,1535.78,0,712,OK,712,15.51,15.51,OK,183200,10+ years,10+ years,MORTGAGE,AK,Alaska,OK
LN003471,C,C1,OK,small_business,36,34700,34700,OK,15.51,15.51,OK,1211.57,10/14/2021,11/16/2021,OK,Fully Paid,43457.21,34700,8757.21,0,767,OK,767,7.25,7.25,OK,233600,3 years,3 years,RENT,NC,North Carolina,OK
LN002652,C,C1,OK,educational,36,34900,34900,OK,14.9,14.9,OK,1208.11,10/31/2021,11/28/2021,OK,Current,41075.74,26699.23,14376.51,0,672,OK,672,13.75,13.75,OK,106000,7 years,7 years,RENT,IL,Illinois,OK
LN000077,C,C2,OK,major_purchase,36,36100,36100,OK,13.97,13.97,OK,1233.29,9/28/2023,10/31/2023,OK,Fully Paid,44000.42,36100,7900.42,0,611,OK,611,42.96,42.96,OK,211200,1 year,1 year,RENT,SD,South Dakota,OK
