event_id,loan_id,payment_month,payment_date,payment_date_flag,amount_paid,amount_flag,payment_status
PE0002865,LN002478,12,8/10/2022,OK,193.18,OK,ON_TIME
PE0004822,LN003086,6,7/11/2023,OK,119.8,OK,ON_TIME
PE0017274,LN002101,5,1/14/2023,OK,585.24,OK,ON_TIME
PE0011267,LN003397,56,5/22/2026,OK,705.75,OK,ON_TIME
PE0021706,LN001236,28,10/3/2023,OK,851.58,OK,ON_TIME
PE0019062,LN003461,15,4/23/2023,OK,1062.51,OK,ON_TIME
PE0020407,LN000564,7,8/7/2022,OK,792.83,OK,ON_TIME
PE0001109,LN002189,28,9/21/2023,OK,306.43,OK,ON_TIME
PE0022414,LN002090,59,8/14/2026,OK,701.98,OK,ON_TIME
PE0005246,LN000923,1,12/19/2022,OK,995.08,OK,ON_TIME
PE0020617,LN001012,19,6/26/2024,OK,1080.88,OK,ON_TIME
PE0006970,LN001153,16,5/2/2024,OK,323.51,OK,ON_TIME
PE0002782,LN001984,3,5/10/2023,OK,893.66,OK,ON_TIME
PE0009004,LN001523,26,5/4/2025,OK,456.2,OK,ON_TIME
PE0000135,LN000484,55,10/11/2027,OK,876.37,OK,ON_TIME
PE0021672,LN001335,56,8/17/2027,OK,836.38,OK,ON_TIME
PE0012910,LN002251,21,12/27/2023,OK,618.76,OK,ON_TIME
PE0005536,LN002318,32,7/17/2025,OK,701.77,OK,LATE
PE0000053,LN001892,23,5/8/2023,OK,749.84,OK,ON_TIME
PE0012571,LN002758,9,4/13/2024,OK,253.69,OK,ON_TIME
PE0018213,LN000032,10,1/4/2024,OK,1052.37,OK,ON_TIME
PE0019962,LN003109,1,6/16/2022,OK,1002.35,OK,ON_TIME
PE0003704,LN000407,10,1/28/2022,OK,118.92,OK,ON_TIME
PE0021280,LN002192,4,10/30/2022,OK,1351.34,OK,ON_TIME
PE0019086,LN002474,12,11/19/2023,OK,582.11,OK,ON_TIME
PE0018652,LN002383,17,8/26/2024,OK,1307.81,OK,ON_TIME
PE0007071,LN003006,6,1/11/2024,OK,677.11,OK,ON_TIME
PE0017052,LN002625,37,10/26/2025,OK,543.77,OK,ON_TIME
PE0022621,LN000238,30,3/15/2024,OK,687.42,OK,ON_TIME
PE0002725,LN001702,15,10/11/2023,OK,944.73,OK,ON_TIME
PE0010991,LN000257,27,6/10/2023,OK,476.33,OK,ON_TIME
PE0018869,LN002797,3,6/19/2022,OK,978.03,OK,ON_TIME
PE0016829,LN000096,9,11/19/2022,OK,845.93,OK,ON_TIME
PE0003841,LN003067,4,5/12/2022,OK,39.71,OK,ON_TIME
PE0018855,LN002073,1,10/28/2023,OK,1327.73,OK,ON_TIME
PE0013243,LN000628,7,3/23/2022,OK,883.97,OK,ON_TIME
PE0007607,LN002392,2,10/1/2023,OK,339.89,OK,ON_TIME
PE0001511,LN002573,20,11/29/2023,OK,187.14,OK,ON_TIME
PE0014965,LN002253,18,9/17/2022,OK,145.53,OK,ON_TIME
PE0001528,LN001127,1,11/13/2023,OK,364.68,OK,ON_TIME
PE0008133,LN001393,11,2/21/2022,OK,753.33,OK,ON_TIME
PE0016240,LN001002,31,8/8/2025,OK,1190.68,OK,ON_TIME
PE0022037,LN002111,5,2/8/2022,OK,283.19,OK,LATE
PE0003078,LN000906,6,3/11/2023,OK,358.02,OK,ON_TIME
PE0011106,LN000500,29,10/7/2023,OK,971.23,OK,ON_TIME
PE0010264,LN002620,30,2/26/2026,OK,480.43,OK,ON_TIME
PE0001600,LN000241,14,5/29/2023,OK,1491.84,OK,ON_TIME
PE0016843,LN000096,23,1/13/2024,OK,814.7,OK,ON_TIME
PE0015703,LN000122,16,12/7/2023,OK,802.88,OK,ON_TIME
PE0021804,LN001753,54,1/4/2027,OK,34.76,OK,ON_TIME
PE0015484,LN001192,1,5/2/2022,OK,128.17,OK,LATE
PE0012491,LN001150,25,3/19/2023,OK,947.48,OK,ON_TIME
PE0015246,LN001635,59,10/8/2028,OK,1014.53,OK,ON_TIME
PE0019286,LN000304,16,1/23/2024,OK,157.5,OK,ON_TIME
PE0005216,LN001882,35,5/19/2025,OK,297.45,OK,ON_TIME
PE0005585,LN003474,5,6/11/2023,OK,377.05,OK,LATE
PE0018894,LN002797,28,7/8/2024,OK,957.58,OK,ON_TIME
PE0018959,LN003065,31,7/19/2025,OK,503.59,OK,ON_TIME
PE0017990,LN001589,6,7/13/2022,OK,755.99,OK,ON_TIME
PE0000030,LN001917,30,1/30/2024,OK,135.34,OK,ON_TIME
PE0010445,LN001862,13,8/12/2023,OK,239.18,OK,ON_TIME
PE0008937,LN001318,15,10/5/2024,OK,488.5,OK,ON_TIME
PE0004310,LN002234,26,12/5/2024,OK,1072.04,OK,ON_TIME
PE0012210,LN002395,18,4/8/2024,OK,928.1,OK,ON_TIME
PE0019618,LN003071,30,2/14/2025,OK,886.53,OK,ON_TIME
PE0005865,LN001613,24,12/3/2024,OK,997.65,OK,ON_TIME
PE0011366,LN001685,23,12/5/2024,OK,685.37,OK,ON_TIME
PE0004105,LN001449,10,3/12/2023,OK,1007.58,OK,LATE
PE0020847,LN000523,20,8/4/2024,OK,1128.62,OK,ON_TIME
PE0001714,LN000637,17,12/8/2022,OK,129.62,OK,ON_TIME
PE0004204,LN002248,35,5/9/2025,OK,809.52,OK,ON_TIME
PE0011861,LN000287,25,8/3/2025,OK,61.54,OK,ON_TIME
PE0011828,LN003251,11,1/25/2024,OK,778.16,OK,ON_TIME
PE0021003,LN001383,21,9/3/2024,OK,517.59,OK,ON_TIME
PE0022785,LN000852,20,10/2/2022,OK,556.94,OK,ON_TIME
PE0013746,LN001539,5,9/4/2021,OK,41.24,OK,ON_TIME
PE0021504,LN001940,11,12/31/2021,OK,555.29,OK,ON_TIME
PE0015755,LN003477,28,12/29/2024,OK,145.46,OK,ON_TIME
PE0020065,LN000319,25,7/9/2023,OK,315.84,OK,ON_TIME
PE0012982,LN002708,38,11/8/2024,OK,289.59,OK,ON_TIME
PE0006069,LN000412,28,7/20/2025,OK,1341.77,OK,ON_TIME
PE0003278,LN000827,5,7/10/2021,OK,158.48,OK,ON_TIME
PE0004547,LN000828,11,5/30/2023,OK,980.78,OK,ON_TIME
PE0002174,LN003475,6,10/17/2023,OK,701.65,OK,ON_TIME
PE0002860,LN002478,7,3/13/2022,OK,205.39,OK,ON_TIME
PE0011225,LN003397,14,12/9/2022,OK,735.73,OK,ON_TIME
PE0012585,LN002758,23,6/7/2025,OK,255.57,OK,ON_TIME
PE0006152,LN001010,5,10/10/2022,OK,80.65,OK,ON_TIME
PE0016983,LN000183,2,2/11/2024,OK,912.8,OK,ON_TIME
PE0010195,LN002699,31,8/25/2024,OK,558.03,OK,ON_TIME
PE0004619,LN002612,1,8/16/2023,OK,431.36,OK,ON_TIME
PE0006689,LN000549,16,6/16/2024,OK,415.37,OK,ON_TIME
PE0019987,LN003109,26,7/5/2024,OK,951.95,OK,ON_TIME
PE0003674,LN000033,40,11/22/2025,OK,461.28,OK,ON_TIME
PE0015362,LN000985,6,7/3/2023,OK,868.95,OK,ON_TIME
PE0018402,LN000888,26,6/17/2024,OK,652.56,OK,ON_TIME
PE0017615,LN001111,35,8/10/2025,OK,186.16,OK,ON_TIME
PE0023119,LN002628,22,10/6/2025,OK,786.94,OK,ON_TIME
PE0008337,LN002668,31,11/6/2024,OK,693.39,OK,ON_TIME
PE0014262,LN002343,5,6/26/2021,OK,373.07,OK,ON_TIME
PE0007692,LN002082,14,5/27/2023,OK,230.56,OK,ON_TIME
PE0014523,LN000513,30,9/29/2025,OK,1086.44,OK,ON_TIME
PE0005812,LN000676,7,5/27/2023,OK,351.17,OK,ON_TIME
PE0013382,LN002846,59,3/25/2027,OK,580.9,OK,ON_TIME
PE0017731,LN002755,35,9/22/2026,OK,327.34,OK,ON_TIME
PE0000502,LN002057,8,5/21/2022,OK,1055.74,OK,ON_TIME
PE0004690,LN001493,12,12/22/2024,OK,758.76,OK,ON_TIME
PE0010317,LN001513,47,11/23/2026,OK,304.67,OK,ON_TIME
PE0004548,LN000828,12,6/29/2023,OK,1021.15,OK,ON_TIME
PE0007579,LN001009,14,9/9/2024,OK,1228.55,OK,ON_TIME
PE0006028,LN002627,47,10/16/2027,OK,252.97,OK,ON_TIME
PE0007892,LN002487,17,12/19/2024,OK,807.3,OK,ON_TIME
PE0016160,LN000398,27,12/15/2024,OK,113.87,OK,ON_TIME
PE0001228,LN001250,34,8/20/2025,OK,496.98,OK,ON_TIME
PE0023424,LN000977,55,12/8/2025,OK,227.09,OK,ON_TIME
PE0004784,LN003041,31,7/13/2025,OK,724.87,OK,ON_TIME
PE0006668,LN001196,11,4/21/2024,OK,881.13,OK,ON_TIME
PE0003589,LN001872,17,4/3/2025,OK,959.72,OK,ON_TIME
PE0012418,LN000652,35,1/12/2024,OK,208.04,OK,ON_TIME
PE0005626,LN003436,13,5/19/2023,OK,100.38,OK,LATE
PE0014761,LN003317,48,6/13/2025,OK,172.3,OK,ON_TIME
PE0015841,LN001198,45,3/11/2027,OK,1063.52,OK,ON_TIME
PE0008320,LN002668,14,6/15/2023,OK,733.46,OK,ON_TIME
PE0014168,LN002316,57,5/13/2028,OK,166.03,OK,ON_TIME
PE0004187,LN002248,18,12/16/2023,OK,800.22,OK,ON_TIME
PE0020811,LN000381,17,7/21/2024,OK,576.41,OK,ON_TIME
PE0009297,LN002882,8,8/12/2022,OK,164.05,OK,ON_TIME
PE0020988,LN001383,6,6/11/2023,OK,501.62,OK,ON_TIME
PE0015507,LN002094,12,6/16/2023,OK,422.96,OK,ON_TIME
PE0011439,LN002589,2,2/11/2023,OK,361.04,OK,ON_TIME
PE0012424,LN001983,1,11/15/2022,OK,771.07,OK,ON_TIME
PE0002752,LN003343,6,12/18/2023,OK,394.26,OK,MISSED
PE0004700,LN000093,5,10/14/2023,OK,772.96,OK,ON_TIME
PE0023122,LN002628,25,1/4/2026,OK,743.53,OK,ON_TIME
PE0005417,LN001537,21,6/2/2025,OK,635.07,OK,ON_TIME
PE0000944,LN003301,1,6/30/2021,OK,378.58,OK,ON_TIME
PE0002708,LN003135,34,11/29/2023,OK,1150.04,OK,ON_TIME
PE0014729,LN003317,16,10/27/2022,OK,175.2,OK,ON_TIME
PE0015144,LN000365,8,10/24/2022,OK,514.89,OK,ON_TIME
PE0018256,LN000032,53,7/17/2027,OK,1027.68,OK,ON_TIME
PE0010498,LN001997,6,4/15/2023,OK,873.63,OK,ON_TIME
PE0014050,LN002122,6,2/23/2023,OK,691.42,OK,ON_TIME
PE0016353,LN001503,12,6/1/2022,OK,565.66,OK,ON_TIME
PE0020034,LN000823,1,1/27/2023,OK,1418.98,OK,ON_TIME
PE0014042,LN001622,20,1/20/2025,OK,92.52,OK,ON_TIME
PE0019630,LN001368,6,12/8/2021,OK,922.6,OK,ON_TIME
PE0013589,LN002839,6,3/13/2024,OK,715.02,OK,ON_TIME
PE0021609,LN001807,4,8/22/2023,OK,608.57,OK,ON_TIME
PE0016642,LN001556,9,2/9/2024,OK,800.63,OK,ON_TIME
PE0022925,LN002671,52,3/14/2026,OK,163.66,OK,ON_TIME
PE0012082,LN002741,19,12/14/2023,OK,642.39,OK,ON_TIME
PE0003275,LN000827,2,4/11/2021,OK,158.34,OK,ON_TIME
PE0022106,LN002001,38,7/20/2024,OK,772.1,OK,ON_TIME
PE0004405,LN002363,10,11/7/2023,OK,1031.07,OK,ON_TIME
PE0020730,LN001733,36,6/24/2026,OK,105.44,OK,LATE
PE0014228,LN000323,7,1/2/2024,OK,1171.88,OK,ON_TIME
PE0008942,LN001318,20,3/4/2025,OK,456.63,OK,ON_TIME
PE0001046,LN001746,27,10/31/2025,OK,446.94,OK,ON_TIME
PE0019172,LN000395,30,6/20/2023,OK,1048.43,OK,ON_TIME
PE0017855,LN002132,12,4/23/2022,OK,291.74,OK,ON_TIME
PE0021713,LN001236,35,4/30/2024,OK,795.24,OK,ON_TIME
PE0010011,LN001439,4,12/19/2022,OK,1044.59,OK,ON_TIME
PE0022318,LN001352,35,6/16/2025,OK,1168.28,OK,ON_TIME
PE0018613,LN002774,8,11/29/2021,OK,143.1,OK,ON_TIME
PE0014429,LN001302,25,1/23/2025,OK,214.07,OK,ON_TIME
PE0019952,LN000330,27,10/22/2025,OK,299.6,OK,ON_TIME
PE0021338,LN001177,33,3/28/2024,OK,242.62,OK,ON_TIME
PE0009996,LN003024,17,11/13/2022,OK,224.69,OK,ON_TIME
PE0008806,LN003118,16,8/2/2024,OK,936.02,OK,ON_TIME
PE0018240,LN000032,37,3/24/2026,OK,1005.98,OK,ON_TIME
PE0016813,LN001379,29,7/4/2024,OK,974.2,OK,ON_TIME
PE0014138,LN002316,27,11/25/2025,OK,158.32,OK,ON_TIME
PE0002413,LN000895,36,7/21/2024,OK,92.48,OK,ON_TIME
PE0012726,LN000632,15,10/21/2023,OK,1000.71,OK,ON_TIME
PE0010853,LN002005,4,7/6/2021,OK,574.1,OK,ON_TIME
PE0003781,LN000472,8,4/14/2023,OK,1218.86,OK,ON_TIME
PE0022125,LN002001,57,2/10/2026,OK,747.24,OK,ON_TIME
PE0021083,LN000450,7,3/21/2023,OK,1132.69,OK,ON_TIME
PE0013974,LN000527,8,7/2/2024,OK,62.42,OK,ON_TIME
PE0021062,LN002442,9,5/9/2023,OK,447.45,OK,ON_TIME
PE0014727,LN003317,14,8/28/2022,OK,173.82,OK,ON_TIME
PE0019192,LN001693,14,9/30/2022,OK,807.72,OK,ON_TIME
PE0021455,LN000770,24,11/20/2025,OK,417.7,OK,LATE
PE0006134,LN001268,47,5/18/2025,OK,426.72,OK,ON_TIME
PE0013874,LN000426,1,10/24/2021,OK,114.96,OK,ON_TIME
PE0007470,LN001458,25,10/25/2023,OK,90.4,OK,ON_TIME
PE0023293,LN002909,18,3/20/2025,OK,335.57,OK,ON_TIME
PE0013311,LN002731,15,8/17/2023,OK,714.22,OK,ON_TIME
PE0000368,LN001044,6,12/3/2022,OK,1168.22,OK,ON_TIME
PE0023366,LN001391,8,1/1/2023,OK,1023.71,OK,ON_TIME
PE0001963,LN002308,10,4/5/2023,OK,103.81,OK,ON_TIME
PE0018847,LN003093,4,10/2/2023,OK,406.06,OK,ON_TIME
PE0015715,LN000122,28,12/1/2024,OK,786.24,OK,ON_TIME
PE0006816,LN003330,7,8/14/2021,OK,850.47,OK,LATE
PE0009913,LN002752,7,8/12/2022,OK,582.65,OK,ON_TIME
PE0008814,LN003118,24,3/30/2025,OK,1005.77,OK,ON_TIME
PE0009304,LN002882,15,3/10/2023,OK,153.73,OK,ON_TIME
PE0019099,LN002474,25,12/13/2024,OK,554.92,OK,ON_TIME
PE0023464,LN003015,35,7/26/2026,OK,149.1,OK,ON_TIME
PE0011190,LN003111,15,8/3/2024,OK,756.53,OK,ON_TIME
PE0014488,LN001585,2,8/16/2021,OK,1112.63,OK,ON_TIME
PE0019521,LN000517,8,5/31/2022,OK,722.19,OK,ON_TIME
PE0003877,LN003163,4,10/16/2023,OK,868.21,OK,ON_TIME
PE0010157,LN001371,53,1/7/2026,OK,863.08,OK,ON_TIME
PE0007398,LN003362,26,11/26/2024,OK,1173,OK,ON_TIME
PE0013003,LN002708,59,7/31/2026,OK,276.21,OK,ON_TIME
PE0003419,LN000300,2,10/24/2023,OK,881.93,OK,ON_TIME
PE0002534,LN003119,3,1/23/2024,OK,539.96,OK,ON_TIME
PE0008089,LN000732,14,2/7/2024,OK,56.07,OK,ON_TIME
PE0002899,LN002599,26,5/23/2025,OK,185.29,OK,ON_TIME
PE0020651,LN002015,17,10/1/2024,OK,371.29,OK,ON_TIME
PE0009935,LN002576,5,7/24/2022,OK,407.27,OK,ON_TIME
PE0005072,LN001085,13,4/26/2023,OK,378.67,OK,MISSED
PE0018671,LN003460,14,4/16/2023,OK,1201.15,OK,ON_TIME
PE0011885,LN000287,49,7/24/2027,OK,62.17,OK,ON_TIME
PE0016953,LN001748,8,11/5/2021,OK,300.5,OK,ON_TIME
PE0021561,LN001704,37,11/16/2025,OK,49.62,OK,ON_TIME
PE0000650,LN000868,52,5/25/2026,OK,112.44,OK,ON_TIME
PE0004456,LN003178,33,10/27/2025,OK,144.82,OK,ON_TIME
PE0019373,LN000421,22,1/19/2024,OK,779.03,OK,ON_TIME
PE0018949,LN003065,21,9/22/2024,OK,497.32,OK,ON_TIME
PE0017652,LN000440,36,5/11/2026,OK,1363.39,OK,LATE
PE0014816,LN001675,4,6/5/2022,OK,74.62,OK,LATE
PE0017272,LN002101,3,11/15/2022,OK,586.2,OK,ON_TIME
PE0008819,LN003118,29,8/27/2025,OK,980.51,OK,ON_TIME
PE0004144,LN002497,2,10/5/2023,OK,98.75,OK,ON_TIME
PE0011386,LN001685,43,7/28/2026,OK,671.72,OK,ON_TIME
PE0009845,LN000134,35,9/17/2026,OK,1191.94,OK,ON_TIME
PE0005659,LN001692,28,7/24/2025,OK,115.19,OK,ON_TIME
PE0007841,LN003448,35,10/26/2025,OK,281.55,OK,ON_TIME
PE0013053,LN002709,26,7/20/2024,OK,1188.27,OK,ON_TIME
PE0021640,LN001335,24,12/30/2024,OK,825.01,OK,ON_TIME
PE0017219,LN002996,14,8/18/2023,OK,797.99,OK,ON_TIME
PE0016698,LN001655,29,12/4/2024,OK,177.23,OK,ON_TIME
PE0003687,LN000033,53,12/17/2026,OK,433.81,OK,ON_TIME
PE0020241,LN001888,55,5/27/2026,OK,608.63,OK,ON_TIME
PE0004642,LN002612,24,7/6/2025,OK,424.99,OK,ON_TIME
PE0019835,LN001654,19,1/21/2024,OK,381.83,OK,ON_TIME
PE0012043,LN002853,40,10/21/2024,OK,301.4,OK,ON_TIME
PE0012962,LN002708,18,3/19/2023,OK,281.06,OK,ON_TIME
PE0003109,LN000906,37,9/26/2025,OK,346.63,OK,ON_TIME
PE0002112,LN000706,4,4/2/2022,OK,596.67,OK,ON_TIME
PE0021812,LN001292,2,3/19/2022,OK,417.78,OK,ON_TIME
PE0014456,LN001279,16,9/5/2024,OK,125,OK,ON_TIME
PE0020362,LN000981,26,6/6/2023,OK,207.3,OK,ON_TIME
PE0017211,LN002996,6,12/21/2022,OK,809.64,OK,ON_TIME
PE0006776,LN000905,7,5/26/2022,OK,1237.83,OK,ON_TIME
PE0003965,LN000630,2,5/3/2023,OK,873.91,OK,ON_TIME
PE0002477,LN000664,29,9/27/2023,OK,729.22,OK,ON_TIME
PE0002233,LN001020,41,8/30/2026,OK,566.6,OK,ON_TIME
PE0012506,LN000816,4,1/11/2022,OK,959.08,OK,ON_TIME
PE0008065,LN002225,6,4/21/2022,OK,574.56,OK,ON_TIME
PE0021725,LN001236,47,4/25/2025,OK,845.99,OK,ON_TIME
PE0020833,LN000523,6,6/11/2023,OK,1046,OK,ON_TIME
PE0022643,LN000238,52,1/4/2026,OK,666.63,OK,ON_TIME
PE0006235,LN001392,12,1/1/2022,OK,1360.41,OK,ON_TIME
PE0001123,LN002189,42,11/14/2024,OK,295.28,OK,ON_TIME
PE0002255,LN001252,3,8/20/2022,OK,602.99,OK,ON_TIME
PE0007901,LN002487,26,9/15/2025,OK,799.28,OK,ON_TIME
PE0020008,LN002004,11,10/21/2022,OK,404.38,OK,ON_TIME
PE0012795,LN002639,26,5/4/2023,OK,409.25,OK,ON_TIME
PE0019790,LN002834,10,7/27/2023,OK,1136.31,OK,ON_TIME
PE0007666,LN001377,23,8/6/2023,OK,696.07,OK,ON_TIME
PE0002715,LN001702,5,12/15/2022,OK,962.71,OK,ON_TIME
PE0001475,LN001404,20,1/8/2025,OK,1405.83,OK,ON_TIME
PE0001922,LN003100,29,11/18/2025,OK,707.36,OK,LATE
PE0018069,LN000206,25,9/11/2023,OK,136.26,OK,ON_TIME
PE0002677,LN003135,3,5/13/2021,OK,1129.91,OK,ON_TIME
PE0018598,LN000883,53,5/20/2025,OK,88.55,OK,ON_TIME
PE0000316,LN001845,46,8/4/2027,OK,683.34,OK,ON_TIME
PE0001766,LN000411,25,7/4/2025,OK,1340.65,OK,LATE
PE0004221,LN000301,16,1/8/2025,OK,635.53,OK,ON_TIME
PE0005844,LN001613,3,3/14/2023,OK,940.43,OK,ON_TIME
PE0005077,LN001208,5,5/30/2022,OK,1121.35,OK,MISSED
PE0000209,LN003340,21,11/16/2023,OK,323.56,OK,ON_TIME
PE0015405,LN003250,1,2/14/2023,OK,1467.24,OK,ON_TIME
PE0017247,LN003267,14,9/3/2023,OK,385.68,OK,ON_TIME
PE0009364,LN002540,15,8/11/2023,OK,740.49,OK,ON_TIME
PE0018210,LN000032,7,10/6/2023,OK,971.58,OK,ON_TIME
PE0017995,LN001589,11,12/10/2022,OK,750.5,OK,ON_TIME
PE0014557,LN000408,28,11/4/2024,OK,832.68,OK,ON_TIME
PE0022614,LN000238,23,8/18/2023,OK,676.63,OK,ON_TIME
PE0001681,LN002950,13,1/6/2024,OK,311.21,OK,ON_TIME
PE0020502,LN000747,4,10/8/2023,OK,601.74,OK,ON_TIME
PE0011776,LN002030,19,12/18/2022,OK,1167.13,OK,ON_TIME
PE0018404,LN000888,28,8/16/2024,OK,697.77,OK,ON_TIME
PE0012934,LN001724,15,2/16/2025,OK,1159.04,OK,ON_TIME
PE0020303,LN001008,37,5/28/2024,OK,641.15,OK,ON_TIME
PE0011734,LN003423,37,7/25/2024,OK,205.76,OK,ON_TIME
PE0014426,LN001302,22,10/25/2024,OK,197.62,OK,ON_TIME
PE0007908,LN002487,33,4/13/2026,OK,759.78,OK,ON_TIME
PE0004490,LN000263,7,9/7/2022,OK,315.56,OK,ON_TIME
PE0016254,LN000822,9,11/24/2022,OK,416.92,OK,ON_TIME
PE0008716,LN001637,1,3/12/2022,OK,575.37,OK,ON_TIME
PE0018405,LN000888,29,9/15/2024,OK,692.67,OK,ON_TIME
PE0022303,LN001352,20,3/23/2024,OK,1137.43,OK,ON_TIME
PE0013254,LN000628,18,2/16/2023,OK,905.8,OK,ON_TIME
PE0016214,LN001002,5,6/20/2023,OK,1271.66,OK,ON_TIME
PE0012327,LN001142,49,9/2/2025,OK,258.66,OK,ON_TIME
PE0010537,LN002737,29,12/26/2023,OK,738.53,OK,ON_TIME
PE0006888,LN001054,29,10/3/2024,OK,337.15,OK,ON_TIME
PE0003182,LN002867,50,9/15/2025,OK,778.57,OK,ON_TIME
PE0018366,LN003411,14,2/26/2024,OK,97.12,OK,ON_TIME
PE0002035,LN000825,3,3/9/2024,OK,887.49,OK,ON_TIME
PE0002790,LN001984,11,1/5/2024,OK,854.39,OK,ON_TIME
PE0003483,LN002505,33,7/7/2024,OK,551.94,OK,LATE
PE0022154,LN000892,26,5/29/2024,OK,125.16,OK,ON_TIME
PE0022808,LN001272,7,2/21/2023,OK,1001.54,OK,ON_TIME
PE0017644,LN000440,28,9/13/2025,OK,1349.68,OK,ON_TIME
PE0008440,LN000088,1,8/11/2022,OK,703.29,OK,ON_TIME
PE0007970,LN002310,43,1/19/2026,OK,448.96,OK,ON_TIME
PE0018056,LN000206,12,8/17/2022,OK,134.93,OK,ON_TIME
PE0015441,LN002655,7,3/9/2022,OK,1411.06,OK,ON_TIME
PE0003388,LN001625,7,10/17/2021,OK,965.52,OK,ON_TIME
PE0001633,LN000775,11,7/24/2023,OK,327.53,OK,ON_TIME
PE0002062,LN000825,30,5/28/2026,OK,904.76,OK,ON_TIME
PE0000251,LN002594,41,8/8/2025,OK,24.74,OK,ON_TIME
PE0001115,LN002189,34,3/19/2024,OK,301.36,OK,ON_TIME
PE0022325,LN002724,6,12/31/2022,OK,698.96,OK,ON_TIME
PE0000284,LN001845,14,12/17/2024,OK,693.14,OK,ON_TIME
PE0023087,LN000898,11,8/13/2022,OK,160.33,OK,ON_TIME
PE0011893,LN000287,57,3/20/2028,OK,64.96,OK,ON_TIME
PE0021945,LN002208,57,12/23/2026,OK,429.07,OK,ON_TIME
PE0005100,LN000062,18,5/25/2024,OK,1221.25,OK,ON_TIME
PE0005573,LN001185,9,11/13/2021,OK,873.19,OK,ON_TIME
PE0014791,LN002689,18,11/23/2024,OK,1260.16,OK,ON_TIME
PE0016084,LN002054,26,6/28/2023,OK,247.08,OK,ON_TIME
PE0010432,LN000845,36,7/6/2026,OK,149.87,OK,ON_TIME
PE0019732,LN002124,41,12/15/2025,OK,175.23,OK,ON_TIME
PE0016360,LN001503,19,12/28/2022,OK,534.17,OK,ON_TIME
PE0012833,LN002456,4,12/19/2022,OK,66.97,OK,ON_TIME
PE0011012,LN001823,12,2/26/2024,OK,412.57,OK,ON_TIME
PE0011215,LN003397,4,2/12/2022,OK,755.28,OK,ON_TIME
PE0003617,LN001974,9,1/29/2022,OK,249.78,OK,ON_TIME
PE0021283,LN002192,7,1/28/2023,OK,1346.04,OK,ON_TIME
PE0018427,LN002176,15,2/10/2025,OK,1467.13,OK,ON_TIME
PE0021502,LN001940,9,11/1/2021,OK,524.31,OK,ON_TIME
PE0018481,LN000499,7,12/23/2022,OK,119.76,OK,ON_TIME
PE0007734,LN003407,9,9/30/2021,OK,1059.92,OK,ON_TIME
PE0009521,LN001766,5,1/31/2023,OK,203.29,OK,ON_TIME
PE0004206,LN000301,1,10/16/2023,OK,686.24,OK,ON_TIME
PE0019426,LN003139,3,6/25/2023,OK,987.85,OK,ON_TIME
PE0022788,LN000852,23,12/31/2022,OK,595.25,OK,LATE
PE0004705,LN000093,10,3/12/2024,OK,725.65,OK,ON_TIME
PE0003269,LN000464,14,2/9/2023,OK,174.93,OK,ON_TIME
PE0023488,LN003419,23,11/7/2025,OK,453,OK,LATE
PE0000429,LN000686,31,11/23/2024,OK,465.91,OK,ON_TIME
PE0012901,LN002251,12,4/1/2023,OK,575.68,OK,ON_TIME
PE0009705,LN002995,15,11/18/2024,OK,1126.61,OK,ON_TIME
PE0000912,LN003182,18,5/20/2024,OK,737.97,OK,ON_TIME
PE0001874,LN001337,41,9/12/2025,OK,61.63,OK,ON_TIME
PE0004297,LN002234,13,11/11/2023,OK,1070.83,OK,ON_TIME
PE0007540,LN002181,35,2/9/2024,OK,1123.93,OK,ON_TIME
PE0018017,LN001589,33,9/30/2024,OK,781.83,OK,ON_TIME
PE0016218,LN001002,9,10/18/2023,OK,1188.93,OK,ON_TIME
PE0008333,LN002668,27,7/9/2024,OK,714.15,OK,ON_TIME
PE0006530,LN001132,59,10/10/2026,OK,660.17,OK,ON_TIME
PE0011362,LN001685,19,8/7/2024,OK,671.28,OK,ON_TIME
PE0006516,LN001132,45,8/16/2025,OK,626.02,OK,ON_TIME
PE0023441,LN003015,12,9/4/2024,OK,162.99,OK,ON_TIME
PE0010736,LN001484,12,12/20/2023,OK,34.8,OK,ON_TIME
PE0011523,LN001380,35,12/17/2023,OK,167.49,OK,ON_TIME
PE0012348,LN002206,10,11/21/2022,OK,230.84,OK,LATE
PE0022702,LN001395,9,3/29/2024,OK,292.59,OK,ON_TIME
PE0006449,LN000322,38,1/17/2027,OK,473.09,OK,LATE
PE0003394,LN001625,13,4/15/2022,OK,1049.44,OK,ON_TIME
PE0014663,LN001611,46,9/13/2026,OK,54.96,OK,ON_TIME
PE0019760,LN000921,2,2/21/2023,OK,202.23,OK,ON_TIME
PE0020924,LN001737,10,8/30/2024,OK,387.61,OK,ON_TIME
PE0015778,LN003477,51,11/19/2026,OK,156.37,OK,ON_TIME
PE0001457,LN001404,2,7/18/2023,OK,1476.21,OK,ON_TIME
PE0009854,LN003386,8,6/20/2022,OK,514.33,OK,ON_TIME
PE0001643,LN000775,21,5/19/2024,OK,313.18,OK,ON_TIME
PE0017222,LN002996,17,11/16/2023,OK,811.55,OK,ON_TIME
PE0022843,LN000221,5,4/24/2024,OK,766.47,OK,MISSED
PE0018933,LN003065,5,5/31/2023,OK,484.02,OK,ON_TIME
PE0008584,LN002606,1,5/3/2021,OK,203,OK,ON_TIME
