loan_id,loan_grade,loan_subgrade,loan_purpose,loan_term_months,loan_amount,interest_rate,installment,issue_date,first_payment_date,loan_status,total_payment,principal_received,interest_received,charged_off_amount,credit_score,dti,annual_income,employment_length,home_ownership,addr_state
LN002114,E,E5,moving,36,39800.0,25.17,1586.02,2022-07-08,2022-08-06,Current,47580.6,30927.39,16653.21,0.0,597.0,36.97,151700,9 years,RENT,RI
LN003307,A,A3,renewable_energy,60,4800.0,5.09,90.78,2021-12-13,2022-01-15,Fully paid,5339.9,4800.0,539.9,0.0,602.0,19.58,238800,5 years,OWN,AZ
LN000280,G,G1,debt_consolidation,60,11300.0,34.48,397.29,2022-10-24,2022-11-28,Current,17083.47,11104.26,5979.21,0.0,760.0,33.38,175600,8 years,OWN,RI
LN001981,D,D2,medical,36,14600.0,21.87,556.6,2021-04-21,2021-05-20,Fully Paid,19991.85,14600.0,5391.85,0.0,718.0,13.28,184400,< 1 year,RENT,NM
LN002900,A,A3,car,60,15200.0,7.86,307.18,2023-07-16,2023-08-17,Current,18123.62,11780.35,6343.27,0.0,606.0,11.82,82100,9 years,RENT,IA
LN002375,C,C2,medical,60,34200.0,15.02,813.97,2022-04-18,2022-05-18,Fully Paid,48955.77,34200.0,14755.77,0.0,615.0,12.43,46400,2 years,RENT,NY
LN001065,A,A4,home_improvement,36,4700.0,5.85,142.66,2021-03-13,2021-04-15,Current,2567.88,1669.12,898.76,0.0,763.0,24.26,192800,1 year,MORTGAGE,TX
LN000568,B,B2,small_business,36,19900.0,11.33,654.61,2023-11-18,2023-12-18,Late (31-120 days),6546.1,4582.27,1963.83,0.0,805.0,22.35,51700,1 year,MORTGAGE,FL
LN001481,F,F5,wedding,36,30700.0,31.06,1321.15,2022-08-20,2022-09-21,Current,39634.5,25762.42,13872.07,0.0,693.0,10.93,46900,1 year,MORTGAGE,LA
LN002997,B,B1,major_purchase,36,25800.0,9.18,822.6,2022-02-19,2022-03-19,Current,9871.2,6416.28,3454.92,0.0,631.0,12.6,42600,6 years,RENT,RI
LN003115,F,F5,home_improvement,60,22600.0,30.11,732.71,2022-03-30,2022-05-02,Charged Off,2485.97,1740.18,745.79,20859.82,787.0,7.44,181700,3 years,RENT,NE
LN001609,D,D1,major_purchase,60,24100.0,18.3,615.92,2021-02-01,2021-03-07,Current,11086.56,7206.26,3880.3,0.0,734.0,31.66,188100,< 1 year,OWN,NM
LN002727,B,G2,medical,36,22300.0,9.21,711.32,2023-05-30,2023-07-02,Fully Paid,25508.74,22300.0,3208.74,0.0,706.0,5.87,75400,4 years,MORTGAGE,KY
LN000965,B,B4,major_purchase,36,27200.0,11.49,896.82,2021-04-29,2021-06-02,Fully Paid,32081.64,27200.0,4881.64,0.0,668.0,33.76,104000,,RENT,NH
LN001937,A,A4,major_purchase,60,19100.0,6.29,371.84,2023-10-20,2023-11-19,Fully Paid,22362.93,19100.0,3262.93,0.0,715.0,25.35,234000,5 years,MORTGAGE,MN
LN001392,E,E3,educational,36,34900.0,26.6,1417.32,2021-01-06,2021-02-04,Current,17007.84,11055.1,5952.74,0.0,802.0,22.42,195800,5 years,OTHER,MD
LN002397,F,F2,moving,60,12400.0,30.95,408.45,2022-10-05,2022-11-09,Fully Paid,24646.14,12400.0,12246.14,0.0,796.0,26.56,180900,5 years,OWN,RI
LN002222,G,G5,medical,36,37600.0,34.42,1688.56,2021-01-06,2021-02-04,Fully Paid,61806.29,37600.0,24206.29,0.0,,6.33,71400,,OWN,VT
LN001467,D,D5,small_business,36,23800.0,20.99,896.54,2023-09-01,2023-10-06,Late (31-120 days),6275.78,4393.05,1882.73,0.0,737.0,5.9,99800,4 years,MORTGAGE,MA
LN003215,C,C4,credit_card,36,24100.0,15.56,842.06,2021-12-01,2022-01-04,Charged Off,8176.86,5723.8,2453.06,18376.2,690.0,15.96,150800,1 year,OWN,KS
LN003193,B,B1,debt_consolidation,36,18900.0,8.78,599.08,2023-03-31,2023-05-03,Current,18571.48,12071.46,6500.02,0.0,715.0,41.85,241800,,RENT,OR
LN002149,E,E1,home_improvement,36,27800.0,23.36,1081.35,2023-04-11,2023-05-10,Late (31-120 days),5406.75,3784.72,1622.02,0.0,614.0,27.27,172800,,RENT,UT
LN001489,G,G3,car,60,2200.0,32.43,74.5,2022-01-20,2022-02-18,Fully Paid,4381.82,2200.0,2181.82,0.0,707.0,33.77,108900,10+ years,RENT,GA
LN002737,C,C3,moving,36,22500.0,13.59,764.52,2021-08-08,2021-09-12,Fully Paid,27433.04,22500.0,4933.04,0.0,791.0,16.31,216400,10+ years,OWN,TN
LN002930,B,B2,major_purchase,36,6100.0,11.49,201.12,2023-10-03,2023-11-07,Fully Paid,7132.24,6100.0,1032.24,0.0,717.0,27.87,150500,5 years,MORTGAGE,NV
LN001719,G,G1,moving,60,20700.0,34.93,733.72,2023-05-22,2023-06-22,Fully Paid,44867.06,20700.0,24167.06,0.0,653.0,20.93,105400,6 years,RENT,WY
LN001158,E,E1,vacation,60,31100.0,24.91,911.19,2021-10-26,2021-11-25,Fully Paid,54000.88,31100.0,22900.88,0.0,712.0,42.22,196900,,OWN,WV
LN001954,D,D5,major_purchase,36,38800.0,20.13,1444.52,2022-08-13,2022-09-12,Current,37557.52,24412.39,13145.13,0.0,768.0,6.7,60000,10+ years,MORTGAGE,MA
LN003199,A,A5,renewable_energy,60,35400.0,5.0,668.04,2023-11-22,2023-12-21,Fully Paid,40494.91,35400.0,5094.91,0.0,773.0,20.9,98600,6 years,OTHER,CA
LN002906,B,B5,moving,36,11400.0,11.71,377.07,2022-10-11,2022-11-09,Current,13197.45,8578.34,4619.11,0.0,262.0,31.71,98300,6 years,MORTGAGE,ND
LN002563,D,D4,moving,60,,20.56,857.81,2023-02-09,2023-03-16,Default,10293.72,7205.6,3088.12,0.0,754.0,15.82,97400,2 years,MORTGAGE,KS
LN001789,B,B3,medical,60,30600.0,10.8,662.27,2022-04-29,2022-05-29,Fully Paid,39558.02,30600.0,8958.02,0.0,748.0,10.68,216700,10+ years,MORTGAGE,MI
LN000439,B,B1,debt_consolidation,36,16600.0,9.07,528.42,2022-05-15,2022-06-19,Current,2113.68,1373.89,739.79,0.0,696.0,23.55,81700,10+ years,OWN,MS
LN002612,B,B3,small_business,60,21100.0,8.56,433.51,2023-07-17,2023-08-21,Fully Paid,25575.59,21100.0,4475.59,0.0,623.0,8.48,61200,5 years,RENT,HI
LN000753,F,F4,major_purchase,60,38500.0,30.68,1261.73,2022-03-19,2022-04-17,Late (31-120 days),3785.19,2649.63,1135.56,0.0,766.0,40.7,197000,10+ years,RENT,KY
LN002714,A,A4,car,60,15900.0,7.55,318.98,2022-08-28,2022-10-02,Fully Paid,18869.31,15900.0,2969.31,0.0,722.0,9.22,25600,2 years,OWN,IN
LN001398,A,A5,debt_consolidation,36,23100.0,6.27,705.58,2022-08-01,2022-08-29,Current,9172.54,5962.15,3210.39,0.0,760.0,5.09,27200,3 years,RENT,HI
LN003357,C,C5,home_improvement,60,4100.0,13.59,94.53,2022-03-18,2022-04-18,Charged Off,951.77,666.24,285.53,3433.76,765.0,10.87,237700,5 years,MORTGAGE,MN
LN001883,B,B1,credit_card,60,27300.0,9.99,579.91,2023-09-07,2023-10-06,Default,4059.37,2841.56,1217.81,0.0,650.0,5.32,141700,1 year,OWN,IL
LN002961,B,B1,major_purchase,60,,10.98,97.8,2021-05-20,2021-06-22,Current,5379.0,3496.35,1882.65,0.0,740.0,21.26,86800,5 years,MORTGAGE,IL
LN002322,B,B2,car,36,2800.0,10.54,91.06,2022-01-24,2022-02-27,Fully Paid,3317.62,2800.0,517.62,0.0,774.0,12.75,99200,4 years,RENT,ID
LN001830,A,A3,car,36,38500.0,7.47,1197.06,2023-12-27,2024-01-24,Charged Off,7861.71,5503.2,2358.51,32996.8,814.0,44.43,105300,6 years,MORTGAGE,NH
LN001638,E,E3,home_improvement,60,,26.62,118.2,2022-09-07,2022-10-12,Fully Paid,7111.4,3900.0,3211.4,0.0,735.0,29.89,107600,6 years,RENT,AK
LN000409,C,C2,moving,36,15200.0,13.51,515.89,2022-11-24,2022-12-26,Fully Paid,18391.49,15200.0,3191.49,0.0,769.0,9.46,96500,,MORTGAGE,TX
LN003336,B,B4,car,36,33700.0,9.56,1080.46,2021-09-30,2021-11-01,FULLY PAID,39232.78,33700.0,5532.78,0.0,637.0,31.79,205700,10+ years,RENT,TN
LN000053,A,A4,vacation,60,25000.0,5.87,481.81,2021-10-20,2021-11-20,Fully Paid,28657.35,25000.0,3657.35,0.0,800.0,23.16,120600,10+ years,MORTGAGE,SD
LN000950,C,C4,wedding,36,12400.0,15.55,433.2,2023-07-30,2023-08-27,Charged Off,1124.16,786.91,337.25,11613.09,746.0,37.96,220100,10+ years,MORTGAGE,ME
LN001875,D,D3,vacation,60,,21.52,276.2,2021-01-13,2021-02-11,CURRENT,3866.8,2513.42,1353.38,0.0,760.0,12.51,40200,1 year,OWN,IA
LN002781,B,B4,renewable_energy,36,23700.0,9.24,756.3,2023-11-21,2023-12-21,Fully Paid,27589.44,23700.0,3889.44,0.0,665.0,26.28,222400,3 years,RENT,CA
LN000394,D,D5,credit_card,60,39600.0,20.82,1067.31,2022-08-23,2022-09-22,Fully Paid,64813.08,39600.0,25213.08,0.0,758.0,23.73,211600,3 years,MORTGAGE,WY
LN000677,D,D4,major_purchase,36,6400.0,20.31,238.86,2023-03-21,2023-04-19,Charged Off,2410.62,1687.43,723.19,4712.57,620.0,6.21,174600,1 year,RENT,AL
LN001792,B,B3,car,36,13200.0,8.52,416.81,2021-08-10,2021-09-14,Current,1250.43,812.78,437.65,0.0,717.0,41.64,218200,1 year,MORTGAGE,AL
LN003018,B,B2,major_purchase,60,29100.0,10.5,625.47,2022-11-03,2022-12-08,Current,34400.85,22360.55,12040.3,0.0,630.0,7.26,106200,1 year,OWN,MT
LN001463,G,G1,vacation,36,24600.0,32.36,1076.36,2023-08-06,2023-09-03,Current,13992.68,9095.24,4897.44,0.0,621.0,8.74,108600,6 years,RENT,AZ
LN001222,D,D5,small_business,36,6800.0,21.98,259.62,2023-04-12,2023-05-17,Current,1817.34,1181.27,636.07,0.0,762.0,37.9,133100,2 years,OWN,TX
LN001584,D,D1,vacation,36,26900.0,20.3,1003.82,2021-05-16,2021-06-18,Default,3011.46,2108.02,903.44,0.0,744.0,30.87,137800,1 year,OWN,AL
LN000145,C,C3,educational,36,16100.0,13.97,550.03,2022-04-08,2022-04-05,Fully Paid,19510.85,16100.0,3410.85,0.0,,23.2,178000,4 years,OWN,NM
LN001174,A,A5,credit_card,36,21000.0,6.11,639.91,2021-12-25,2022-01-22,Default,5119.28,3583.5,1535.78,0.0,712.0,15.51,183200,10+ years,MORTGAGE,AK
LN003471,C,C1,small_business,36,34700.0,15.51,1211.57,2021-10-14,2021-11-16,Fully Paid,43457.21,34700.0,8757.21,0.0,767.0,7.25,233600,3 years,RENT,NC
LN002652,C,C1,educational,36,34900.0,14.9,1208.11,2021-10-31,2021-11-28,Current,41075.74,26699.23,14376.51,0.0,672.0,13.75,106000,7 years,RENT,IL
LN000077,C,C2,major_purchase,36,36100.0,13.97,1233.29,2023-09-28,2023-10-31,Fully Paid,44000.42,36100.0,7900.42,0.0,611.0,42.96,211200,1 year,RENT,SD
LN001111,C,C1,medical,36,5200.0,13.86,177.37,2022-09-25,2022-10-24,Fully Paid,6342.43,5200.0,1142.43,0.0,614.0,38.12,43000,,MORTGAGE,IN
LN000252,F,F1,vacation,60,26600.0,27.98,827.89,2023-04-03,2023-05-07,Charged Off,7373.76,5161.63,2212.13,21438.37,802.0,39.17,81200,10+ years,RENT,OR
LN002316,D,D4,wedding,60,6300.0,18.04,160.12,2023-09-07,2023-10-11,Fully Paid,9679.96,6300.0,3379.96,0.0,666.0,28.05,97600,5 years,OWN,ND
LN000018,F,F5,home_improvement,36,27000.0,27.82,1114.19,2022-10-07,2022-11-06,Fully Paid,39417.66,27000.0,12417.66,0.0,800.0,14.41,74100,10+ years,MORTGAGE,PA
LN000299,B,B5,renewable_energy,60,38900.0,9.42,815.45,2021-03-24,2021-04-23,fully paid,48689.25,38900.0,9789.25,0.0,730.0,31.13,56800,5 years,RENT,IA
LN002237,A,A1,medical,60,39100.0,6.42,763.57,2021-11-16,2021-12-14,Charged Off,19390.02,13573.01,5817.01,25526.99,704.0,25.81,49800,5 years,OWN,WA
LN002823,B,B2,debt_consolidation,36,14300.0,10.89,467.42,2022-05-21,2022-06-21,Default,3271.94,2290.36,981.58,0.0,779.0,42.34,236300,10+ years,OWN,HI
LN001765,D,D1,moving,36,8900.0,17.36,318.91,2021-09-27,2021-10-27,Fully Paid,11543.1,8900.0,2643.1,0.0,764.0,16.38,234900,4 years,RENT,NY
LN001739,A,A4,car,36,4000.0,7.02,123.54,2021-01-21,2021-02-19,Charged Off,1379.86,965.9,413.96,3034.1,581.0,23.87,94000,2 years,MORTGAGE,DE
LN000558,A,A4,wedding,36,,7.75,128.01,2023-12-13,2024-01-16,Fully Paid,4672.45,4100.0,572.45,0.0,596.0,36.31,50300,10+ years,OWN,MD
LN003197,F,F2,debt_consolidation,36,30900.0,31.14,1331.12,2021-06-28,2021-08-02,Default,5324.48,3727.14,1597.34,0.0,972.0,5.83,188300,9 years,MORTGAGE,KY
LN002154,B,B4,home_improvement,60,33000.0,9.3,689.84,2021-01-11,2021-02-10,Fully Paid,40582.39,33000.0,7582.39,0.0,752.0,11.89,217700,4 years,MORTGAGE,RI
LN001872,A,A1,medical,36,32400.0,7.58,1009.03,2023-11-10,2023-12-13,Fully Paid,35651.8,32400.0,3251.8,0.0,797.0,6.82,48000,2 years,MORTGAGE,RI
LN002224,F,F3,educational,60,18100.0,31.01,596.87,2022-01-29,2022-02-27,Fully Paid,35355.58,18100.0,17255.58,0.0,670.0,15.2,183500,4 years,RENT,FL
LN002233,E,E4,medical,60,35300.0,24.82,1032.38,2021-04-12,2021-05-15,Default,3097.14,2168.0,929.14,0.0,641.0,122.79,222700,,MORTGAGE,WA
LN003138,C,C5,vacation,36,8900.0,14.54,306.52,2021-09-17,2021-10-19,Charged Off,515.35,360.75,154.6,8539.25,620.0,21.55,127700,5 years,RENT,MI
LN000323,B,B4,car,36,36800.0,11.13,1207.05,2023-06-06,2023-07-09,Current,24141.0,15691.65,8449.35,0.0,695.0,12.2,78700,,MORTGAGE,CT
LN001403,A,A5,home_improvement,36,12500.0,7.15,386.82,2022-04-05,2022-05-05,Fully Paid,13948.12,12500.0,1448.12,0.0,710.0,34.24,116600,3 years,RENT,WV
LN002019,G,G4,debt_consolidation,60,30400.0,34.59,1070.94,2022-02-16,2022-03-19,Current,42837.6,27844.44,14993.16,0.0,667.0,25.22,67200,3 years,MORTGAGE,SD
LN003302,D,D3,medical,60,4900.0,20.74,131.85,2021-08-08,2021-09-07,Fully paid,7867.79,4900.0,2967.79,0.0,768.0,39.4,189500,3 years,OWN,NH
LN002416,B,B3,medical,36,26700.0,11.74,883.51,2022-11-27,2022-12-26,Fully Paid,31590.62,26700.0,4890.62,0.0,670.0,6.27,82600,10+ years,OWN,AR
LN001570,D,D4,small_business,60,31300.0,19.55,821.44,2021-03-22,2021-04-22,Fully Paid,49252.98,31300.0,17952.98,0.0,692.0,31.63,34100,9 years,OWN,DE
LN000933,A,A2,wedding,36,10000.0,7.67,311.84,2021-07-12,2021-08-11,Charged Off,4978.99,3485.29,1493.7,6514.71,693.0,6.21,40800,,MORTGAGE,DE
LN001076,B,B4,medical,60,19500.0,8.84,403.28,2023-07-22,2023-08-23,Fully Paid,24237.76,19500.0,4737.76,0.0,720.0,30.56,56200,,MORTGAGE,AL
LN001035,C,C2,educational,60,32400.0,15.5,779.32,2021-01-17,2021-02-14,Charged Off,6462.11,4523.48,1938.63,27876.52,805.0,31.93,203800,9 years,OWN,MA
LN001682,C,C3,small_business,36,25200.0,14.8,871.1,2023-04-17,2023-05-19,Fully Paid,31687.35,25200.0,6487.35,0.0,639.0,37.78,198300,8 years,OWN,MD
LN002217,A,A5,wedding,36,39300.0,7.25,1217.97,2023-02-18,2023-03-23,Fully Paid,44213.97,39300.0,4913.97,0.0,649.0,20.16,168600,10+ years,RENT,MT
LN001796,E,E4,credit_card,60,30800.0,25.34,910.17,2021-05-31,2021-06-29,Fully Paid,55068.44,30800.0,24268.44,0.0,691.0,18.99,188300,4 years,OWN,ME
LN001024,B,B5,wedding,36,16700.0,11.49,550.62,2021-12-26,2022-01-30,Charged Off,4381.27,3066.89,1314.38,13633.11,803.0,38.58,81200,5 years,RENT,NY
LN002595,F,F1,major_purchase,36,11000.0,28.52,458.1,2023-01-22,2023-02-24,Fully Paid,16738.09,11000.0,5738.09,0.0,634.0,21.05,241300,6 years,RENT,IN
LN002720,C,C4,vacation,36,39900.0,14.85,1380.22,2023-02-27,2023-03-27,Charged Off,11146.31,7802.42,3343.89,32097.58,716.0,7.71,151900,4 years,MORTGAGE,MI
LN000658,D,D5,major_purchase,60,23900.0,20.15,635.2,2022-11-20,2022-12-19,LATE (31-120 DAYS),1270.4,889.28,381.12,0.0,196.0,21.76,231300,9 years,RENT,LA
LN000528,A,A5,debt_consolidation,60,37500.0,7.4,749.64,2021-08-07,2021-09-08,Fully Paid,45672.48,37500.0,8172.48,0.0,759.0,27.14,149600,8 years,RENT,MN
LN002257,B,B3,car,36,34900.0,10.79,1139.11,2022-10-12,2022-11-12,Fully Paid,40283.28,34900.0,5383.28,0.0,705.0,13.69,46900,1 year,MORTGAGE,AK
LN003441,C,C2,renewable_energy,36,19600.0,15.86,687.72,2021-07-20,2021-08-20,Charged Off,1131.58,792.11,339.47,18807.89,729.0,27.39,121200,10+ years,RENT,NC
LN001892,F,F4,small_business,36,17500.0,29.9,741.94,2021-06-17,2021-07-22,Fully Paid,26223.51,17500.0,8723.51,0.0,697.0,9.98,250000,5 years,RENT,WI
LN002248,F,F5,medical,36,19700.0,29.09,826.51,2022-06-24,2022-07-23,Fully Paid,29927.73,19700.0,10227.73,0.0,808.0,26.9,30100,3 years,RENT,CT
LN002726,B,B5,credit_card,60,21700.0,8.59,446.15,2021-07-16,2021-08-17,Fully Paid,26978.54,21700.0,5278.54,0.0,753.0,44.98,162100,10+ years,RENT,VA
LN002765,A,A2,educational,60,28000.0,6.29,545.1,2023-12-27,2024-01-30,Default,5451.0,3815.7,1635.3,0.0,743.0,7.0,198800,4 years,OWN,WV
LN003076,A,A4,home_improvement,36,18700.0,6.56,573.65,2023-08-07,2023-09-06,Charged Off,9855.09,6898.56,2956.53,11801.44,771.0,23.07,200200,10+ years,RENT,SD
LN000326,C,C3,major_purchase,36,7200.0,13.9,245.73,2023-03-17,2023-04-17,Charged Off,2933.47,2053.43,880.04,5146.57,717.0,11.98,141500,4 years,MORTGAGE,NY
LN000433,A,A1,vacation,36,,7.69,143.49,2021-07-12,2021-08-16,Charged Off,1054.71,738.3,316.41,3861.7,630.0,34.88,158400,2 years,RENT,IA
LN000031,E,E3,small_business,36,30600.0,25.23,1220.38,2023-06-02,2023-07-05,Charged Off,8971.55,6280.08,2691.46,24319.92,634.0,25.45,94500,7 years,RENT,TX
LN000458,D,D1,major_purchase,36,30400.0,17.09,1085.21,2022-07-25,2022-08-26,Fully Paid,38377.64,30400.0,7977.64,0.0,661.0,23.44,80400,4 years,RENT,MS
LN000230,B,B3,small_business,60,4700.0,9.7,99.17,2023-11-18,2023-12-22,Fully Paid,5849.05,4700.0,1149.05,0.0,809.0,44.12,163400,,MORTGAGE,NM
LN000204,D,D1,small_business,60,34600.0,20.7,930.22,2021-07-01,2021-07-30,Fully Paid,55003.27,34600.0,20403.27,0.0,582.0,11.55,167000,5 years,MORTGAGE,WA
LN002623,B,F5,major_purchase,36,5400.0,10.35,175.13,2021-05-04,2021-06-05,Fully Paid,6343.19,5400.0,943.19,0.0,801.0,22.2,99000,7 years,MORTGAGE,IL
LN000786,C,C4,small_business,60,36800.0,13.04,838.07,2023-07-03,2023-08-02,Current,33522.8,21789.82,11732.98,0.0,814.0,37.8,233600,,MORTGAGE,PA
LN001484,A,A2,major_purchase,60,,5.03,33.99,2022-12-25,2023-01-23,Fully Paid,2006.34,1800.0,206.34,0.0,777.0,27.4,82100,6 years,RENT,OK
LN002271,B,B3,home_improvement,60,22200.0,11.0,482.68,2021-12-17,2022-01-20,Fully Paid,29325.62,22200.0,7125.62,0.0,711.0,17.55,25100,8 years,RENT,PA
LN001583,C,C1,vacation,36,8600.0,14.61,296.48,2021-03-02,2021-04-05,Charged Off,3510.56,2457.39,1053.17,6142.61,777.0,16.84,147500,10+ years,RENT,AK
LN000694,C,C4,moving,36,14200.0,13.24,480.1,2023-10-08,2023-11-05,Fully Paid,17561.27,14200.0,3361.27,0.0,667.0,43.53,146600,2 years,RENT,NE
LN002923,E,E3,credit_card,60,36000.0,23.74,1030.22,2021-08-28,2021-10-02,Current,50480.78,32812.51,17668.27,0.0,749.0,20.49,102200,9 years,MORTGAGE,CT
LN002021,D,D1,small_business,60,16300.0,19.81,430.13,2022-06-03,2022-07-08,Current,17205.2,11183.38,6021.82,0.0,685.0,11.34,78300,3 years,RENT,OH
LN000193,D,B3,moving,36,22900.0,21.12,864.17,2021-10-01,2021-11-05,Fully Paid,31518.71,22900.0,8618.71,0.0,666.0,26.89,78400,6 years,OWN,MI
LN002668,A,A3,wedding,60,38500.0,5.04,727.25,2022-04-21,2022-05-19,Fully Paid,43774.47,38500.0,5274.47,0.0,594.0,43.65,39300,,OWN,MA
LN001537,B,B1,debt_consolidation,36,20100.0,11.67,664.44,2023-09-11,2023-10-14,Fully Paid,24372.81,20100.0,4272.81,0.0,609.0,29.73,117600,10+ years,RENT,VA
LN003473,D,D5,wedding,36,32000.0,19.32,1178.18,2023-02-10,2023-03-17,Fully Paid,42435.26,32000.0,10435.26,0.0,711.0,42.25,85600,1 year,MORTGAGE,VT
LN003049,G,G3,debt_consolidation,60,,33.09,445.6,2021-12-04,2022-01-01,Current,1336.8,868.92,467.88,0.0,627.0,20.69,177300,3 years,RENT,MD
LN000167,B,B4,renewable_energy,60,17900.0,9.84,378.91,2021-09-18,2021-10-18,Current,17808.77,11575.7,6233.07,0.0,765.0,8.14,166600,< 1 year,OWN,CA
LN003065,B,B1,car,60,22800.0,11.55,502.0,2023-01-01,2023-02-04,Fully Paid,30092.18,22800.0,7292.18,0.0,699.0,32.39,138900,2 years,RENT,NM
LN001737,A,A4,home_improvement,60,,6.22,378.99,2023-11-04,2023-12-02,Fully Paid,23079.55,19500.0,3579.55,0.0,701.0,5.9,42500,1 year,MORTGAGE,TN
LN002826,C,C5,educational,36,4300.0,12.6,144.06,2021-01-14,2021-02-16,Current,4465.86,2902.81,1563.05,0.0,618.0,13.45,223400,5 years,MORTGAGE,NM
LN002679,C,C2,small_business,60,25100.0,15.15,599.11,2022-07-27,2022-08-26,Fully Paid,35718.85,25100.0,10618.85,0.0,805.0,23.61,102500,10+ years,RENT,NE
LN003257,C,C2,renewable_energy,36,27100.0,14.39,931.36,2021-02-08,2021-03-11,Fully Paid,32930.47,27100.0,5830.47,0.0,667.0,19.09,190900,7 years,RENT,KS
LN000977,D,D4,car,60,9100.0,19.44,238.27,2021-06-02,2021-06-30,Fully Paid,14070.9,9100.0,4970.9,0.0,662.0,33.24,143500,1 year,OWN,NY
LN001607,F,F1,educational,60,22100.0,28.79,698.67,2022-09-09,2022-10-08,Current,30042.81,19527.83,10514.98,0.0,588.0,44.1,171300,1 year,MORTGAGE,TX
LN000322,C,C1,debt_consolidation,60,20400.0,14.82,483.39,2023-12-04,2024-01-06,Fully Paid,29423.19,20400.0,9023.19,0.0,627.0,26.94,122100,3 years,MORTGAGE,MI
LN001512,C,C3,educational,36,20800.0,15.29,724.0,2022-10-24,2022-11-27,Current,13032.0,8470.8,4561.2,0.0,639.0,156.06,160100,,OWN,CO
LN003431,E,E4,renewable_energy,60,24000.0,26.8,729.98,2021-02-20,2021-03-20,Fully Paid,43034.49,24000.0,19034.49,0.0,,6.32,168300,2 years,MORTGAGE,GA
LN000195,A,A3,small_business,36,35000.0,7.71,1092.1,2022-04-30,2022-05-30,Fully Paid,39513.13,35000.0,4513.13,0.0,765.0,32.98,120900,4 years,RENT,CT
LN001443,B,B1,home_improvement,36,37500.0,10.11,1211.96,2022-05-24,2022-06-27,Fully Paid,43357.0,37500.0,5857.0,0.0,758.0,36.8,242400,5 years,RENT,MT
LN003005,A,A4,educational,36,36900.0,5.63,1116.39,2021-03-22,2021-04-21,Late (31-120 days),12280.29,8596.2,3684.09,0.0,778.0,18.38,123700,4 years,RENT,WV
LN003144,D,D5,car,60,25500.0,21.63,698.93,2021-11-28,2021-12-28,Current,22365.76,14537.74,7828.02,0.0,684.0,6.01,195300,10+ years,RENT,TN
LN001043,E,E5,debt_consolidation,36,3900.0,24.27,153.56,2023-03-27,2023-04-26,Fully Paid,5452.07,3900.0,1552.07,0.0,613.0,14.68,175400,6 years,RENT,KS
LN003337,D,D5,debt_consolidation,36,23400.0,18.7,854.21,2023-01-29,2023-03-05,Current,26480.51,17212.33,9268.18,0.0,680.0,35.15,67800,5 years,RENT,KY
LN000502,C,C4,home_improvement,36,26100.0,15.55,911.81,2021-01-30,2021-03-01,Charged Off,14552.55,10186.78,4365.76,15913.22,742.0,36.93,46700,2 years,RENT,ID
LN002680,C,C3,educational,36,36500.0,15.48,1273.88,2023-05-07,2023-06-09,Fully Paid,45596.26,36500.0,9096.26,0.0,625.0,19.22,148000,10+ years,RENT,ND
LN003406,D,D1,major_purchase,36,32500.0,17.69,1169.9,2021-12-28,2022-01-27,Late (31-120 days),9359.2,6551.44,2807.76,0.0,586.0,42.7,76900,4 years,MORTGAGE,OR
LN002078,D,D5,wedding,36,33000.0,19.02,1209.98,2021-06-09,2021-07-12,Fully Paid,43360.5,33000.0,10360.5,0.0,608.0,43.29,220600,,OWN,CT
LN001917,C,C2,home_improvement,36,3800.0,13.92,129.73,2021-08-13,2021-09-13,Current,3502.71,2276.76,1225.95,0.0,676.0,6.29,223400,3 years,MORTGAGE,IN
LN001790,C,C1,renewable_energy,36,14700.0,16.22,518.41,2021-10-08,2021-11-11,Charged Off,5624.42,3937.09,1687.33,10762.91,633.0,5.17,107900,,MORTGAGE,MI
LN000563,C,C2,debt_consolidation,36,29600.0,15.93,1039.63,2022-07-08,2022-08-11,Fully Paid,38140.05,29600.0,8540.05,0.0,743.0,41.34,53000,3 years,MORTGAGE,VT
LN003472,E,E2,medical,36,11700.0,23.17,453.94,2021-12-10,2022-01-13,Charged Off,1976.16,1383.31,592.85,10316.69,790.0,39.39,108000,10+ years,OWN,UT
LN003364,C,C2,home_improvement,36,21700.0,15.11,753.41,2022-02-06,2022-03-12,Charged Off,12863.67,9004.57,3859.1,12695.43,696.0,9.1,206500,1 year,RENT,TX
LN001437,E,E3,medical,36,39900.0,26.43,1616.75,2021-12-30,2022-02-02,Default,3233.5,2263.45,970.05,0.0,601.0,12.29,114100,7 years,RENT,NC
LN001007,D,D4,home_improvement,60,39500.0,17.94,1001.75,2021-07-27,2021-08-24,Late (31-120 days),9015.75,6311.02,2704.72,0.0,784.0,9.31,84100,10+ years,MORTGAGE,MD
LN001164,C,C3,medical,36,32100.0,14.67,1107.58,2022-06-17,2022-07-15,Default,3322.74,2325.92,996.82,0.0,808.0,41.74,160500,9 years,MORTGAGE,VT
LN000081,C,C4,renewable_energy,60,4100.0,16.49,100.77,2022-09-07,2022-10-11,Charged Off,448.45,313.91,134.53,3786.09,762.0,41.39,55100,10+ years,RENT,GA
LN001633,C,C2,debt_consolidation,60,6100.0,14.75,144.32,2023-03-15,2023-04-14,Fully Paid,8610.67,6100.0,2510.67,0.0,705.0,14.68,102600,10+ years,RENT,VA
