event_id,loan_id,payment_month,payment_date,amount_paid,payment_status
PE0022785,LN000852,20,2022-10-02,556.94,ON_TIME
PE0013746,LN001539,5,2021-09-04,41.24,ON_TIME
PE0021504,LN001940,11,2021-12-31,555.29,ON_TIME
PE0015755,LN003477,28,2024-12-29,145.46,ON_TIME
PE0020065,LN000319,25,2023-07-09,315.84,ON_TIME
PE0012982,LN002708,38,2024-11-08,289.59,ON_TIME
PE0006069,LN000412,28,2025-07-20,1341.77,ON_TIME
PE0003278,LN000827,5,2021-07-10,158.48,ON_TIME
PE0004547,LN000828,11,2023-05-30,980.78,ON_TIME
PE0002174,LN003475,6,2023-10-17,701.65,ON_TIME
PE0002860,LN002478,7,2022-03-13,205.39,ON_TIME
PE0011225,LN003397,14,2022-12-09,735.73,ON_TIME
PE0012585,LN002758,23,2025-06-07,255.57,ON_TIME
PE0006152,LN001010,5,2022-10-10,80.65,ON_TIME
PE0016983,LN000183,2,2024-02-11,912.8,ON_TIME
PE0010195,LN002699,31,2024-08-25,558.03,ON_TIME
PE0004619,LN002612,1,2023-08-16,431.36,ON_TIME
PE0006689,LN000549,16,2024-06-16,415.37,ON_TIME
PE0019987,LN003109,26,2024-07-05,951.95,ON_TIME
PE0003674,LN000033,40,2025-11-22,461.28,ON_TIME
PE0015362,LN000985,6,2023-07-03,868.95,ON_TIME
PE0018402,LN000888,26,2024-06-17,652.56,ON_TIME
PE0017615,LN001111,35,2025-08-10,186.16,ON_TIME
PE0023119,LN002628,22,2025-10-06,786.94,ON_TIME
PE0008337,LN002668,31,2024-11-06,693.39,ON_TIME
PE0014262,LN002343,5,2021-06-26,373.07,ON_TIME
PE0007692,LN002082,14,2023-05-27,230.56,ON_TIME
PE0014523,LN000513,30,2025-09-29,1086.44,ON_TIME
PE0005812,LN000676,7,2023-05-27,351.17,ON_TIME
PE0013382,LN002846,59,2027-03-25,580.9,ON_TIME
PE0017731,LN002755,35,2026-09-22,327.34,ON_TIME
PE0000502,LN002057,8,2022-05-21,1055.74,ON_TIME
PE0004690,LN001493,12,2024-12-22,758.76,ON_TIME
PE0010317,LN001513,47,2026-11-23,304.67,ON_TIME
PE0004548,LN000828,12,2023-06-29,1021.15,ON_TIME
PE0007579,LN001009,14,2024-09-09,1228.55,ON_TIME
PE0006028,LN002627,47,2027-10-16,252.97,ON_TIME
PE0007892,LN002487,17,2024-12-19,807.3,ON_TIME
PE0016160,LN000398,27,2024-12-15,113.87,ON_TIME
PE0001228,LN001250,34,2025-08-20,496.98,ON_TIME
PE0023424,LN000977,55,2025-12-08,227.09,ON_TIME
PE0004784,LN003041,31,2025-07-13,724.87,ON_TIME
PE0006668,LN001196,11,2024-04-21,881.13,ON_TIME
PE0003589,LN001872,17,2025-04-03,959.72,ON_TIME
PE0012418,LN000652,35,2024-01-12,208.04,ON_TIME
PE0005626,LN003436,13,2023-05-19,100.38,LATE
PE0014761,LN003317,48,2025-06-13,172.3,ON_TIME
PE0015841,LN001198,45,2027-03-11,1063.52,ON_TIME
PE0008320,LN002668,14,2023-06-15,733.46,ON_TIME
PE0014168,LN002316,57,2028-05-13,166.03,ON_TIME
PE0004187,LN002248,18,2023-12-16,800.22,ON_TIME
PE0020811,LN000381,17,2024-07-21,576.41,ON_TIME
PE0009297,LN002882,8,2022-08-12,164.05,ON_TIME
PE0020988,LN001383,6,2023-06-11,501.62,ON_TIME
PE0015507,LN002094,12,2023-06-16,422.96,ON_TIME
PE0011439,LN002589,2,2023-02-11,361.04,ON_TIME
PE0012424,LN001983,1,2022-11-15,771.07,ON_TIME
PE0002752,LN003343,6,2023-12-18,394.26,MISSED
PE0004700,LN000093,5,2023-10-14,772.96,ON_TIME
PE0023122,LN002628,25,2026-01-04,743.53,ON_TIME
PE0005417,LN001537,21,2025-06-02,635.07,ON_TIME
PE0000944,LN003301,1,2021-06-30,378.58,ON_TIME
PE0002708,LN003135,34,2023-11-29,1150.04,ON_TIME
PE0014729,LN003317,16,2022-10-27,175.2,ON_TIME
PE0015144,LN000365,8,2022-10-24,514.89,ON_TIME
PE0018256,LN000032,53,2027-07-17,1027.68,ON_TIME
PE0010498,LN001997,6,2023-04-15,873.63,ON_TIME
PE0014050,LN002122,6,2023-02-23,691.42,ON_TIME
PE0016353,LN001503,12,2022-06-01,565.66,ON_TIME
PE0020034,LN000823,1,2023-01-27,1418.98,ON_TIME
PE0014042,LN001622,20,2025-01-20,92.52,ON_TIME
PE0019630,LN001368,6,2021-12-08,922.6,ON_TIME
PE0013589,LN002839,6,2024-03-13,715.02,ON_TIME
PE0021609,LN001807,4,2023-08-22,608.57,ON_TIME
PE0016642,LN001556,9,2024-02-09,800.63,ON_TIME
PE0022925,LN002671,52,2026-03-14,163.66,ON_TIME
PE0012082,LN002741,19,2023-12-14,642.39,ON_TIME
PE0003275,LN000827,2,2021-04-11,158.34,ON_TIME
PE0022106,LN002001,38,2024-07-20,772.1,ON_TIME
PE0004405,LN002363,10,2023-11-07,1031.07,ON_TIME
PE0020730,LN001733,36,2026-06-24,105.44,LATE
PE0014228,LN000323,7,2024-01-02,1171.88,ON_TIME
PE0008942,LN001318,20,2025-03-04,456.63,ON_TIME
PE0001046,LN001746,27,2025-10-31,446.94,ON_TIME
PE0019172,LN000395,30,2023-06-20,1048.43,ON_TIME
PE0017855,LN002132,12,2022-04-23,291.74,ON_TIME
PE0021713,LN001236,35,2024-04-30,795.24,ON_TIME
PE0010011,LN001439,4,2022-12-19,1044.59,ON_TIME
PE0022318,LN001352,35,2025-06-16,1168.28,ON_TIME
PE0018613,LN002774,8,2021-11-29,143.1,ON_TIME
PE0014429,LN001302,25,2025-01-23,214.07,ON_TIME
PE0019952,LN000330,27,2025-10-22,299.6,ON_TIME
PE0021338,LN001177,33,2024-03-28,242.62,ON_TIME
PE0009996,LN003024,17,2022-11-13,224.69,ON_TIME
PE0008806,LN003118,16,2024-08-02,936.02,ON_TIME
PE0018240,LN000032,37,2026-03-24,1005.98,ON_TIME
PE0016813,LN001379,29,2024-07-04,974.2,ON_TIME
PE0014138,LN002316,27,2025-11-25,158.32,ON_TIME
PE0002413,LN000895,36,2024-07-21,92.48,ON_TIME
PE0012726,LN000632,15,2023-10-21,1000.71,ON_TIME
PE0010853,LN002005,4,2021-07-06,574.1,ON_TIME
PE0003781,LN000472,8,2023-04-14,1218.86,ON_TIME
PE0022125,LN002001,57,2026-02-10,747.24,ON_TIME
PE0021083,LN000450,7,2023-03-21,1132.69,ON_TIME
PE0013974,LN000527,8,2024-07-02,62.42,ON_TIME
PE0021062,LN002442,9,2023-05-09,447.45,ON_TIME
PE0014727,LN003317,14,2022-08-28,173.82,ON_TIME
PE0019192,LN001693,14,2022-09-30,807.72,ON_TIME
PE0021455,LN000770,24,2025-11-20,417.7,LATE
PE0006134,LN001268,47,2025-05-18,426.72,ON_TIME
PE0013874,LN000426,1,2021-10-24,114.96,ON_TIME
PE0007470,LN001458,25,2023-10-25,90.4,ON_TIME
PE0023293,LN002909,18,2025-03-20,335.57,ON_TIME
PE0013311,LN002731,15,2023-08-17,714.22,ON_TIME
PE0000368,LN001044,6,2022-12-03,1168.22,ON_TIME
PE0023366,LN001391,8,2023-01-01,1023.71,ON_TIME
PE0001963,LN002308,10,2023-04-05,103.81,ON_TIME
PE0018847,LN003093,4,2023-10-02,406.06,ON_TIME
PE0015715,LN000122,28,2024-12-01,786.24,ON_TIME
PE0006816,LN003330,7,2021-08-14,850.47,LATE
PE0009913,LN002752,7,2022-08-12,582.65,ON_TIME
PE0008814,LN003118,24,2025-03-30,1005.77,ON_TIME
PE0009304,LN002882,15,2023-03-10,153.73,ON_TIME
PE0019099,LN002474,25,2024-12-13,554.92,ON_TIME
PE0023464,LN003015,35,2026-07-26,149.1,ON_TIME
PE0011190,LN003111,15,2024-08-03,756.53,ON_TIME
PE0014488,LN001585,2,2021-08-16,1112.63,ON_TIME
PE0019521,LN000517,8,2022-05-31,722.19,ON_TIME
PE0003877,LN003163,4,2023-10-16,868.21,ON_TIME
PE0010157,LN001371,53,2026-01-07,863.08,ON_TIME
PE0007398,LN003362,26,2024-11-26,1173.0,ON_TIME
PE0013003,LN002708,59,2026-07-31,276.21,ON_TIME
PE0003419,LN000300,2,2023-10-24,881.93,ON_TIME
PE0002534,LN003119,3,2024-01-23,539.96,ON_TIME
PE0008089,LN000732,14,2024-02-07,56.07,ON_TIME
PE0002899,LN002599,26,2025-05-23,185.29,ON_TIME
PE0020651,LN002015,17,2024-10-01,371.29,ON_TIME
PE0009935,LN002576,5,2022-07-24,407.27,ON_TIME
PE0005072,LN001085,13,2023-04-26,378.67,MISSED
PE0018671,LN003460,14,2023-04-16,1201.15,ON_TIME
PE0011885,LN000287,49,2027-07-24,62.17,ON_TIME
PE0016953,LN001748,8,2021-11-05,300.5,ON_TIME
PE0021561,LN001704,37,2025-11-16,49.62,ON_TIME
PE0000650,LN000868,52,2026-05-25,112.44,ON_TIME
PE0004456,LN003178,33,2025-10-27,144.82,ON_TIME
PE0019373,LN000421,22,2024-01-19,779.03,ON_TIME
PE0018949,LN003065,21,2024-09-22,497.32,ON_TIME
PE0017652,LN000440,36,2026-05-11,1363.39,LATE
PE0014816,LN001675,4,2022-06-05,74.62,LATE
PE0017272,LN002101,3,2022-11-15,586.2,ON_TIME
PE0008819,LN003118,29,2025-08-27,980.51,ON_TIME
PE0004144,LN002497,2,2023-10-05,98.75,ON_TIME
PE0011386,LN001685,43,2026-07-28,671.72,ON_TIME
PE0009845,LN000134,35,2026-09-17,1191.94,ON_TIME
PE0005659,LN001692,28,2025-07-24,115.19,ON_TIME
PE0007841,LN003448,35,2025-10-26,281.55,ON_TIME
PE0013053,LN002709,26,2024-07-20,1188.27,ON_TIME
PE0021640,LN001335,24,2024-12-30,825.01,ON_TIME
PE0017219,LN002996,14,2023-08-18,797.99,ON_TIME
PE0016698,LN001655,29,2024-12-04,177.23,ON_TIME
PE0003687,LN000033,53,2026-12-17,433.81,ON_TIME
PE0020241,LN001888,55,2026-05-27,608.63,ON_TIME
PE0004642,LN002612,24,2025-07-06,424.99,ON_TIME
PE0019835,LN001654,19,2024-01-21,381.83,ON_TIME
PE0012043,LN002853,40,2024-10-21,301.4,ON_TIME
PE0012962,LN002708,18,2023-03-19,281.06,ON_TIME
PE0003109,LN000906,37,2025-09-26,346.63,ON_TIME
PE0002112,LN000706,4,2022-04-02,596.67,ON_TIME
PE0021812,LN001292,2,2022-03-19,417.78,ON_TIME
PE0014456,LN001279,16,2024-09-05,125.0,ON_TIME
PE0020362,LN000981,26,2023-06-06,207.3,ON_TIME
PE0017211,LN002996,6,2022-12-21,809.64,ON_TIME
PE0006776,LN000905,7,2022-05-26,1237.83,ON_TIME
PE0003965,LN000630,2,2023-05-03,873.91,ON_TIME
PE0002477,LN000664,29,2023-09-27,729.22,ON_TIME
PE0002233,LN001020,41,2026-08-30,566.6,ON_TIME
PE0012506,LN000816,4,2022-01-11,959.08,ON_TIME
PE0008065,LN002225,6,2022-04-21,574.56,ON_TIME
PE0021725,LN001236,47,2025-04-25,845.99,ON_TIME
PE0020833,LN000523,6,2023-06-11,1046.0,ON_TIME
PE0022643,LN000238,52,2026-01-04,666.63,ON_TIME
PE0006235,LN001392,12,2022-01-01,1360.41,ON_TIME
PE0001123,LN002189,42,2024-11-14,295.28,ON_TIME
PE0002255,LN001252,3,2022-08-20,602.99,ON_TIME
PE0007901,LN002487,26,2025-09-15,799.28,ON_TIME
PE0020008,LN002004,11,2022-10-21,404.38,ON_TIME
PE0012795,LN002639,26,2023-05-04,409.25,ON_TIME
PE0019790,LN002834,10,2023-07-27,1136.31,ON_TIME
PE0007666,LN001377,23,2023-08-06,696.07,ON_TIME
PE0002715,LN001702,5,2022-12-15,962.71,ON_TIME
PE0001475,LN001404,20,2025-01-08,1405.83,ON_TIME
PE0001922,LN003100,29,2025-11-18,707.36,LATE
PE0018069,LN000206,25,2023-09-11,136.26,ON_TIME
PE0002677,LN003135,3,2021-05-13,1129.91,ON_TIME
PE0018598,LN000883,53,2025-05-20,88.55,ON_TIME
PE0000316,LN001845,46,2027-08-04,683.34,ON_TIME
PE0001766,LN000411,25,2025-07-04,1340.65,LATE
PE0004221,LN000301,16,2025-01-08,635.53,ON_TIME
PE0005844,LN001613,3,2023-03-14,940.43,ON_TIME
PE0005077,LN001208,5,2022-05-30,1121.35,MISSED
PE0000209,LN003340,21,2023-11-16,323.56,ON_TIME
PE0015405,LN003250,1,2023-02-14,1467.24,ON_TIME
PE0017247,LN003267,14,2023-09-03,385.68,ON_TIME
PE0009364,LN002540,15,2023-08-11,740.49,ON_TIME
PE0018210,LN000032,7,2023-10-06,971.58,ON_TIME
PE0017995,LN001589,11,2022-12-10,750.5,ON_TIME
PE0014557,LN000408,28,2024-11-04,832.68,ON_TIME
PE0022614,LN000238,23,2023-08-18,676.63,ON_TIME
PE0001681,LN002950,13,2024-01-06,311.21,ON_TIME
PE0020502,LN000747,4,2023-10-08,601.74,ON_TIME
PE0011776,LN002030,19,2022-12-18,1167.13,ON_TIME
PE0018404,LN000888,28,2024-08-16,697.77,ON_TIME
PE0012934,LN001724,15,2025-02-16,1159.04,ON_TIME
PE0020303,LN001008,37,2024-05-28,641.15,ON_TIME
PE0011734,LN003423,37,2024-07-25,205.76,ON_TIME
PE0014426,LN001302,22,2024-10-25,197.62,ON_TIME
PE0007908,LN002487,33,2026-04-13,759.78,ON_TIME
PE0004490,LN000263,7,2022-09-07,315.56,ON_TIME
PE0016254,LN000822,9,2022-11-24,416.92,ON_TIME
PE0008716,LN001637,1,2022-03-12,575.37,ON_TIME
PE0018405,LN000888,29,2024-09-15,692.67,ON_TIME
PE0022303,LN001352,20,2024-03-23,1137.43,ON_TIME
PE0013254,LN000628,18,2023-02-16,905.8,ON_TIME
PE0016214,LN001002,5,2023-06-20,1271.66,ON_TIME
PE0012327,LN001142,49,2025-09-02,258.66,ON_TIME
PE0010537,LN002737,29,2023-12-26,738.53,ON_TIME
PE0006888,LN001054,29,2024-10-03,337.15,ON_TIME
PE0003182,LN002867,50,2025-09-15,778.57,ON_TIME
PE0018366,LN003411,14,2024-02-26,97.12,ON_TIME
PE0002035,LN000825,3,2024-03-09,887.49,ON_TIME
PE0002790,LN001984,11,2024-01-05,854.39,ON_TIME
PE0003483,LN002505,33,2024-07-07,551.94,LATE
PE0022154,LN000892,26,2024-05-29,125.16,ON_TIME
PE0022808,LN001272,7,2023-02-21,1001.54,ON_TIME
PE0017644,LN000440,28,2025-09-13,1349.68,ON_TIME
PE0008440,LN000088,1,2022-08-11,703.29,ON_TIME
PE0007970,LN002310,43,2026-01-19,448.96,ON_TIME
PE0018056,LN000206,12,2022-08-17,134.93,ON_TIME
PE0015441,LN002655,7,2022-03-09,1411.06,ON_TIME
PE0003388,LN001625,7,2021-10-17,965.52,ON_TIME
PE0001633,LN000775,11,2023-07-24,327.53,ON_TIME
PE0002062,LN000825,30,2026-05-28,904.76,ON_TIME
PE0000251,LN002594,41,2025-08-08,24.74,ON_TIME
PE0001115,LN002189,34,2024-03-19,301.36,ON_TIME
PE0022325,LN002724,6,2022-12-31,698.96,ON_TIME
PE0000284,LN001845,14,2024-12-17,693.14,ON_TIME
PE0023087,LN000898,11,2022-08-13,160.33,ON_TIME
PE0011893,LN000287,57,2028-03-20,64.96,ON_TIME
PE0021945,LN002208,57,2026-12-23,429.07,ON_TIME
PE0005100,LN000062,18,2024-05-25,1221.25,ON_TIME
PE0005573,LN001185,9,2021-11-13,873.19,ON_TIME
PE0014791,LN002689,18,2024-11-23,1260.16,ON_TIME
PE0016084,LN002054,26,2023-06-28,247.08,ON_TIME
PE0010432,LN000845,36,2026-07-06,149.87,ON_TIME
PE0019732,LN002124,41,2025-12-15,175.23,ON_TIME
PE0016360,LN001503,19,2022-12-28,534.17,ON_TIME
PE0012833,LN002456,4,2022-12-19,66.97,ON_TIME
PE0011012,LN001823,12,2024-02-26,412.57,ON_TIME
PE0011215,LN003397,4,2022-02-12,755.28,ON_TIME
PE0003617,LN001974,9,2022-01-29,249.78,ON_TIME
PE0021283,LN002192,7,2023-01-28,1346.04,ON_TIME
PE0018427,LN002176,15,2025-02-10,1467.13,ON_TIME
PE0021502,LN001940,9,2021-11-01,524.31,ON_TIME
PE0018481,LN000499,7,2022-12-23,119.76,ON_TIME
PE0007734,LN003407,9,2021-09-30,1059.92,ON_TIME
PE0009521,LN001766,5,2023-01-31,203.29,ON_TIME
PE0004206,LN000301,1,2023-10-16,686.24,ON_TIME
PE0019426,LN003139,3,2023-06-25,987.85,ON_TIME
PE0022788,LN000852,23,2022-12-31,595.25,LATE
PE0004705,LN000093,10,2024-03-12,725.65,ON_TIME
PE0003269,LN000464,14,2023-02-09,174.93,ON_TIME
PE0023488,LN003419,23,2025-11-07,453.0,LATE
PE0000429,LN000686,31,2024-11-23,465.91,ON_TIME
PE0012901,LN002251,12,2023-04-01,575.68,ON_TIME
PE0009705,LN002995,15,2024-11-18,1126.61,ON_TIME
PE0000912,LN003182,18,2024-05-20,737.97,ON_TIME
PE0001874,LN001337,41,2025-09-12,61.63,ON_TIME
PE0004297,LN002234,13,2023-11-11,1070.83,ON_TIME
PE0007540,LN002181,35,2024-02-09,1123.93,ON_TIME
PE0018017,LN001589,33,2024-09-30,781.83,ON_TIME
PE0016218,LN001002,9,2023-10-18,1188.93,ON_TIME
PE0008333,LN002668,27,2024-07-09,714.15,ON_TIME
PE0006530,LN001132,59,2026-10-10,660.17,ON_TIME
PE0011362,LN001685,19,2024-08-07,671.28,ON_TIME
PE0006516,LN001132,45,2025-08-16,626.02,ON_TIME
PE0023441,LN003015,12,2024-09-04,162.99,ON_TIME
PE0010736,LN001484,12,2023-12-20,34.8,ON_TIME
PE0011523,LN001380,35,2023-12-17,167.49,ON_TIME
PE0012348,LN002206,10,2022-11-21,230.84,LATE
PE0022702,LN001395,9,2024-03-29,292.59,ON_TIME
PE0006449,LN000322,38,2027-01-17,473.09,LATE
PE0003394,LN001625,13,2022-04-15,1049.44,ON_TIME
PE0014663,LN001611,46,2026-09-13,54.96,ON_TIME
PE0019760,LN000921,2,2023-02-21,202.23,ON_TIME
PE0020924,LN001737,10,2024-08-30,387.61,ON_TIME
PE0015778,LN003477,51,2026-11-19,156.37,ON_TIME
PE0001457,LN001404,2,2023-07-18,1476.21,ON_TIME
PE0009854,LN003386,8,2022-06-20,514.33,ON_TIME
PE0001643,LN000775,21,2024-05-19,313.18,ON_TIME
PE0017222,LN002996,17,2023-11-16,811.55,ON_TIME
PE0022843,LN000221,5,2024-04-24,766.47,MISSED
PE0018933,LN003065,5,2023-05-31,484.02,ON_TIME
PE0008584,LN002606,1,2021-05-03,203.0,ON_TIME
PE0022767,LN000852,2,2021-04-10,548.32,ON_TIME
PE0009099,LN003286,58,2026-07-19,511.63,ON_TIME
PE0004715,LN000093,20,2025-01-06,746.12,ON_TIME
PE0019365,LN000421,14,2023-05-24,764.74,ON_TIME
PE0007590,LN001009,25,2025-08-05,1213.1,ON_TIME
PE0015025,LN001333,18,2023-10-16,1050.15,ON_TIME
PE0019850,LN001654,34,2025-04-15,370.67,ON_TIME
PE0019853,LN001788,1,2022-02-13,730.52,ON_TIME
PE0009751,LN003277,1,2021-08-19,993.63,ON_TIME
PE0022469,LN001930,4,2023-10-11,1514.3,ON_TIME
PE0020633,LN001012,35,2025-10-19,1111.98,ON_TIME
PE0010871,LN002005,22,2022-12-28,585.29,ON_TIME
PE0014506,LN000513,13,2024-05-07,1148.98,ON_TIME
PE0005046,LN002640,32,2024-05-31,1409.03,ON_TIME
PE0018204,LN000032,1,2023-04-09,999.98,ON_TIME
PE0021273,LN003422,33,2024-01-05,1046.33,ON_TIME
PE0013151,LN002883,34,2024-06-13,547.05,ON_TIME
PE0015760,LN003477,33,2025-05-28,153.31,ON_TIME
PE0010535,LN002737,27,2023-10-27,739.2,ON_TIME
PE0013554,LN002693,5,2023-02-20,416.16,ON_TIME
PE0006408,LN001949,57,2028-04-15,512.11,ON_TIME
PE0015020,LN001333,13,2023-05-19,1022.27,ON_TIME
PE0009559,LN000724,21,2024-06-13,603.54,LATE
PE0010783,LN001484,59,2027-10-30,34.49,ON_TIME
PE0004274,LN001468,17,2024-08-16,1042.7,ON_TIME
PE0021461,LN003228,2,2023-02-24,176.42,ON_TIME
PE0010354,LN002840,18,2023-10-23,381.88,ON_TIME
PE0002209,LN001020,17,2024-09-09,557.33,ON_TIME
PE0014145,LN002316,34,2026-06-23,156.85,ON_TIME
PE0010992,LN000257,28,2023-07-10,519.93,ON_TIME
PE0007548,LN002690,4,2022-02-22,1486.68,ON_TIME
PE0021572,LN001704,48,2026-10-12,53.25,ON_TIME
PE0007859,LN003448,53,2027-04-19,259.74,ON_TIME
PE0020695,LN001733,1,2023-08-09,111.95,ON_TIME
PE0007478,LN001458,33,2024-06-21,86.92,ON_TIME
PE0009562,LN000724,24,2024-09-11,594.62,ON_TIME
PE0010949,LN003122,5,2021-09-18,1661.09,ON_TIME
PE0017567,LN003488,8,2022-10-24,489.34,ON_TIME
PE0020546,LN003490,42,2026-02-14,405.78,ON_TIME
PE0014629,LN001611,12,2023-11-28,49.98,ON_TIME
PE0011473,LN002589,36,2025-11-27,363.69,ON_TIME
PE0009565,LN000724,27,2024-12-10,596.99,ON_TIME
PE0013260,LN000628,24,2023-08-15,874.4,ON_TIME
PE0017395,LN001526,28,2024-12-25,769.25,ON_TIME
PE0004439,LN003178,16,2024-06-04,140.16,ON_TIME
PE0007278,LN002213,12,2024-05-18,851.2,ON_TIME
PE0014041,LN001622,19,2024-12-21,93.82,ON_TIME
PE0022801,LN000852,36,2024-01-25,594.04,ON_TIME
PE0004166,LN000658,5,2023-04-19,655.04,ON_TIME
PE0009712,LN002995,22,2025-06-16,1141.72,ON_TIME
PE0003703,LN000407,9,2021-12-29,113.56,ON_TIME
PE0014584,LN000408,55,2027-01-23,825.23,ON_TIME
PE0019036,LN002501,8,2023-12-10,203.81,LATE
PE0005755,LN001568,14,2024-06-15,574.12,ON_TIME
PE0009003,LN001523,25,2025-04-04,457.56,LATE
PE0001419,LN001755,21,2023-03-31,907.67,ON_TIME
PE0008226,LN002835,8,2022-06-08,593.62,MISSED
PE0015880,LN001847,3,2022-08-26,927.69,ON_TIME
PE0009546,LN000724,8,2023-05-20,636.54,ON_TIME
PE0009148,LN002658,11,2023-01-28,954.86,ON_TIME
PE0009656,LN000989,2,2023-05-23,172.37,ON_TIME
PE0004916,LN000158,5,2023-03-05,683.47,ON_TIME
PE0008547,LN000462,36,2024-10-24,542.25,ON_TIME
PE0019481,LN001309,24,2024-01-21,864.17,ON_TIME
PE0003635,LN000033,1,2022-09-09,452.65,ON_TIME
PE0009819,LN000134,9,2024-07-29,1182.66,ON_TIME
PE0017873,LN002132,30,2023-10-15,293.72,ON_TIME
PE0003316,LN003316,4,2023-08-11,442.81,ON_TIME
PE0007871,LN001367,5,2024-02-15,155.9,ON_TIME
PE0010706,LN001276,18,2023-09-15,167.6,ON_TIME
PE0016211,LN001002,2,2023-03-22,1278.61,ON_TIME
PE0021268,LN003422,28,2023-08-08,982.25,ON_TIME
PE0019844,LN001654,28,2024-10-17,389.22,ON_TIME
PE0001711,LN000637,14,2022-09-09,131.93,ON_TIME
PE0011586,LN001757,15,2023-04-05,880.36,ON_TIME
PE0009335,LN002882,46,2025-09-25,166.93,ON_TIME
PE0016103,LN002054,45,2025-01-18,241.0,ON_TIME
PE0001494,LN002573,3,2022-07-07,184.34,ON_TIME
PE0010183,LN002699,19,2023-08-31,543.81,ON_TIME
PE0022636,LN000238,45,2025-06-08,696.01,ON_TIME
PE0020024,LN002004,27,2024-02-13,398.57,ON_TIME
PE0004373,LN001659,26,2025-12-20,1046.95,ON_TIME
PE0021325,LN001177,20,2023-03-04,233.32,ON_TIME
PE0015011,LN001333,4,2022-08-22,1037.68,ON_TIME
PE0000324,LN001845,54,2028-03-31,643.29,ON_TIME
PE0004307,LN002234,23,2024-09-06,1004.94,ON_TIME
PE0008014,LN002277,27,2024-02-03,957.64,ON_TIME
PE0010206,LN002699,42,2025-07-21,534.4,ON_TIME
PE0004462,LN003178,39,2026-04-25,138.3,ON_TIME
PE0016016,LN001721,16,2024-05-17,367.48,ON_TIME
PE0007840,LN003448,34,2025-09-26,280.34,ON_TIME
PE0023349,LN000678,9,2024-07-30,592.78,ON_TIME
PE0015260,LN000383,13,2022-12-30,816.0,ON_TIME
PE0007647,LN001377,4,2022-01-13,700.85,ON_TIME
PE0018838,LN002320,55,2027-10-28,797.93,ON_TIME
PE0003526,LN000320,16,2025-02-06,572.38,ON_TIME
PE0006101,LN001268,14,2022-09-01,425.02,ON_TIME
PE0011500,LN001380,12,2022-01-26,163.07,ON_TIME
PE0003790,LN000324,7,2024-03-20,738.92,ON_TIME
PE0001604,LN000241,18,2023-09-26,1432.12,ON_TIME
PE0006877,LN001054,18,2023-11-08,317.47,ON_TIME
PE0005653,LN001692,22,2025-01-25,112.0,ON_TIME
PE0000971,LN003301,28,2023-09-18,353.37,ON_TIME
PE0017301,LN003021,6,2024-04-26,764.89,ON_TIME
PE0009661,LN000989,7,2023-10-20,184.63,ON_TIME
PE0023064,LN002305,59,2028-03-18,858.06,ON_TIME
PE0007709,LN002082,31,2024-10-18,225.97,ON_TIME
PE0004291,LN002234,7,2023-05-15,1063.62,ON_TIME
PE0000151,LN001005,11,2022-12-24,607.06,ON_TIME
PE0020997,LN001383,15,2024-03-07,501.77,ON_TIME
PE0007364,LN002438,24,2023-01-24,854.39,ON_TIME
PE0021946,LN002208,58,2027-01-22,429.01,ON_TIME
PE0014219,LN001194,19,2022-08-16,473.55,ON_TIME
PE0002603,LN002453,1,2023-07-19,137.02,ON_TIME
PE0016476,LN001362,7,2024-02-10,949.53,ON_TIME
PE0010734,LN001484,10,2023-10-21,34.89,ON_TIME
PE0017635,LN000440,19,2024-12-17,1330.45,ON_TIME
PE0014815,LN001675,3,2022-05-06,73.22,ON_TIME
PE0011624,LN001757,53,2026-05-19,844.77,ON_TIME
PE0008914,LN002158,10,2024-03-04,442.39,ON_TIME
PE0020320,LN001008,54,2025-10-20,626.04,ON_TIME
PE0010573,LN000894,25,2025-08-02,818.96,ON_TIME
PE0005457,LN001376,25,2024-07-23,523.42,ON_TIME
PE0014599,LN002979,10,2022-04-29,439.95,ON_TIME
PE0018480,LN000499,6,2022-11-23,122.11,ON_TIME
PE0007922,LN001877,11,2023-12-24,1553.45,ON_TIME
PE0017407,LN001526,40,2025-12-20,763.84,ON_TIME
PE0014285,LN000970,10,2024-07-25,908.5,ON_TIME
PE0008484,LN000039,9,2024-04-27,68.41,ON_TIME
PE0002086,LN002270,18,2022-11-20,1012.33,ON_TIME
PE0013541,LN000911,4,2022-10-26,177.81,ON_TIME
PE0013302,LN002731,6,2022-11-20,754.01,ON_TIME
PE0009376,LN002540,27,2024-08-05,736.07,ON_TIME
PE0005658,LN001692,27,2025-06-24,109.95,ON_TIME
PE0013557,LN001802,1,2022-12-29,175.98,LATE
PE0016189,LN000398,56,2027-05-04,112.6,ON_TIME
PE0009623,LN001387,5,2023-11-24,896.99,ON_TIME
PE0009203,LN003244,18,2024-10-09,118.78,ON_TIME
PE0008704,LN002504,25,2024-10-13,113.25,LATE
PE0023285,LN002909,10,2024-07-23,311.34,ON_TIME
PE0015349,LN001804,12,2023-03-24,44.55,LATE
PE0011178,LN003111,3,2023-08-09,778.36,ON_TIME
PE0001748,LN000411,7,2024-01-11,1367.57,ON_TIME
PE0001114,LN002189,33,2024-02-18,295.87,ON_TIME
PE0005926,LN003410,5,2023-11-30,298.75,ON_TIME
PE0018113,LN003387,29,2025-03-13,71.26,ON_TIME
PE0023536,LN000358,7,2022-05-16,74.6,ON_TIME
